,riskFreeIntegral,divSpreadIntegral,riskCurvespline,divSpline
0.35000000000000003,0.015153791044855107,0.0005627293368182788,0.041946647052869844,0.001481491491549381
0.36,0.015573257515383805,0.0005775442517337724,0.041946647052869844,0.001481491491549381
0.37,0.015992723985912505,0.0005952347551102468,0.041946647052869844,0.00252240698389548
0.38,0.0164121904564412,0.0006204588249492017,0.041946647052869844,0.00252240698389548
0.39,0.0168316569269699,0.0006456828947881565,0.041946647052869844,0.00252240698389548
0.4,0.0172511233974986,0.0006709069646271113,0.041946647052869844,0.00252240698389548
0.41000000000000003,0.017670589868027296,0.0006961310344660662,0.041946647052869844,0.00252240698389548
0.42,0.01808716841765358,0.0007213551043050208,0.04108027078205851,0.00252240698389548
0.43,0.018497971125474164,0.0007465791741439756,0.04108027078205851,0.00252240698389548
0.44,0.01890877383329475,0.0007718032439829305,0.04108027078205851,0.00252240698389548
0.45,0.019319576541115335,0.0007970273138218853,0.04108027078205851,0.00252240698389548
0.46,0.01973037924893592,0.0008222513836608402,0.04108027078205851,0.00252240698389548
0.47000000000000003,0.020141181956756505,0.0008474754534997949,0.04108027078205851,0.00252240698389548
0.48,0.02055198466457709,0.0008726995233387496,0.04108027078205851,0.00252240698389548
0.49,0.020962787372397675,0.0008979235931777045,0.04108027078205851,0.00252240698389548
0.5,0.02137359008021826,0.0009231476630166592,0.04108027078205851,0.00252240698389548
0.51,0.021775570355126544,0.000948371732855614,0.040198027490828465,0.00252240698389548
0.52,0.02217755063003483,0.0009735958026945689,0.040198027490828465,0.00252240698389548
0.53,0.022579530904943114,0.0009988198725335237,0.040198027490828465,0.00252240698389548
0.54,0.0229815111798514,0.0010240439423724785,0.040198027490828465,0.00252240698389548
0.55,0.023383491454759684,0.0010492680122114334,0.040198027490828465,0.00252240698389548
0.56,0.02378547172966797,0.0010744920820503882,0.040198027490828465,0.00252240698389548
0.5700000000000001,0.024187452004576254,0.001099716151889343,0.040198027490828465,0.00252240698389548
0.58,0.024589432279484538,0.0011249402217282977,0.040198027490828465,0.00252240698389548
0.59,0.02498649881124985,0.0011501642915672525,0.03946096601941975,0.00252240698389548
0.6,0.02538110847144405,0.0011569157481766301,0.03946096601941975,-0.004513249185967769
0.61,0.025775718131638245,0.0011117832563169523,0.03946096601941975,-0.004513249185967769
0.62,0.026170327791832444,0.0010666507644572748,0.03946096601941975,-0.004513249185967769
0.63,0.026564937452026642,0.001021518272597597,0.03946096601941975,-0.004513249185967769
0.64,0.02695954711222084,0.0009763857807379192,0.03946096601941975,-0.004513249185967769
0.65,0.02735415677241504,0.0009312532888782415,0.03946096601941975,-0.004513249185967769
0.66,0.027748766432609234,0.0008861207970185638,0.03946096601941975,-0.004513249185967769
0.67,0.02814096582379284,0.000840988305158886,0.03873788531616983,-0.004513249185967769
0.68,0.028528344676954538,0.0007958558132992083,0.03873788531616983,-0.004513249185967769
0.6900000000000001,0.02891572353011624,0.0007507233214395306,0.03873788531616983,-0.004513249185967769
0.7000000000000001,0.029303102383277938,0.0007055908295798528,0.03873788531616983,-0.004513249185967769
0.71,0.029690481236439633,0.0006604583377201756,0.03873788531616983,-0.004513249185967769
0.72,0.03007786008960133,0.0006153258458604979,0.03873788531616983,-0.004513249185967769
0.73,0.03046523894276303,0.0005701933540008201,0.03873788531616983,-0.004513249185967769
0.74,0.030852617795924728,0.0005250608621411424,0.03873788531616983,-0.004513249185967769
0.75,0.031239996649086426,0.0004799283702814647,0.03873788531616983,-0.004513249185967769
0.76,0.03163648060105475,0.0004347958784217869,0.03964839519683255,-0.004513249185967769
0.77,0.032032964553023076,0.0003896633865621092,0.03964839519683255,-0.004513249185967769
0.78,0.0324294485049914,0.0003445308947024314,0.03964839519683255,-0.004513249185967769
0.79,0.03282593245695973,0.0002993984028427537,0.03964839519683255,-0.004513249185967769
0.8,0.033222416408928056,0.0002542659109830759,0.03964839519683255,-0.004513249185967769
0.81,0.03361890036089638,0.00020913341912339822,0.03964839519683255,-0.004513249185967769
0.8200000000000001,0.03401538431286471,0.00016400092726372053,0.03964839519683255,-0.004513249185967769
0.8300000000000001,0.034411868264833036,0.00011886843540404274,0.03964839519683255,-0.004513249185967769
0.84,0.03480560565364477,7.373594354436559e-05,0.03923641072336486,-0.004513249185967769
0.85,0.03519796976087841,2.860345168468779e-05,0.03923641072336486,-0.004513249185967769
0.86,0.03559033386811206,-1.6529040174990007e-05,0.03923641072336486,-0.004513249185967769
0.87,0.035982697975345715,-4.249567932923526e-05,0.03923641072336486,-0.0
0.88,0.03637506208257936,-4.249567932923526e-05,0.03923641072336486,-0.0
0.89,0.03676742618981301,-4.249567932923526e-05,0.03923641072336486,-0.0
0.9,0.03715979029704666,-4.249567932923526e-05,0.03923641072336486,-0.0
0.91,0.03755215440428031,-4.249567932923526e-05,0.03923641072336486,-0.0
0.92,0.03794321199071844,-4.249567932923526e-05,0.038844454484671706,-0.0
0.93,0.03833165653556516,-4.249567932923526e-05,0.038844454484671706,-0.0
0.9400000000000001,0.03872010108041188,-4.249567932923526e-05,0.038844454484671706,-0.0
0.9500000000000001,0.039108545625258596,-4.249567932923526e-05,0.038844454484671706,-0.0
0.96,0.03949699017010531,-4.249567932923526e-05,0.038844454484671706,-0.0
0.97,0.039885434714952026,-4.249567932923526e-05,0.038844454484671706,-0.0
0.98,0.040273879259798744,-4.249567932923526e-05,0.038844454484671706,-0.0
0.99,0.04066232380464546,-4.249567932923526e-05,0.038844454484671706,-0.0
1.0,0.04105076834949218,-4.249567932923526e-05,0.038844454484671706,-0.0
