K,T,loc_vol
4935.6684375,0.515833333333333,0.284951800786996
4935.6684375,0.547416666666667,0.282407190060085
4935.6684375,0.579,0.280368790562926
4935.6684375,0.610583333333333,0.278727945648809
4935.6684375,0.642166666666667,0.277613099194822
4935.6684375,0.67375,0.276886188755648
4935.6684375,0.705333333333333,0.276516447154704
4935.6684375,0.736916666666667,0.276477720473686
4935.6684375,0.7685,0.276748903976328
4935.6684375,0.800083333333333,0.277314467770403
4935.6684375,0.831666666666667,0.27816518319085
4935.6684375,0.86325,0.279299199005597
4935.6684375,0.894833333333333,0.280723652520113
4935.6684375,0.926416666666667,0.282457011826432
5033.58375,0.2,0.322153635365864
5033.58375,0.231583333333333,0.318331355430083
5033.58375,0.263166666666667,0.31408705613387
5033.58375,0.29475,0.310030929440727
5033.58375,0.326333333333333,0.305967365218639
5033.58375,0.357916666666667,0.301975319556203
5033.58375,0.3895,0.298124141857703
5033.58375,0.421083333333333,0.294472355939857
5033.58375,0.452666666666667,0.291067287052794
5033.58375,0.48425,0.287945357832711
5033.58375,0.515833333333333,0.285133007990265
5033.58375,0.547416666666667,0.282647972906899
5033.58375,0.579,0.280492080952394
5033.58375,0.610583333333333,0.278563369108709
5033.58375,0.642166666666667,0.277126661831657
5033.58375,0.67375,0.276029154030635
5033.58375,0.705333333333333,0.275268395655754
5033.58375,0.736916666666667,0.274842957479374
5033.58375,0.7685,0.274753991971766
5033.58375,0.800083333333333,0.275006920754002
5033.58375,0.831666666666667,0.275613411504699
5033.58375,0.86325,0.27659383740236
5033.58375,0.894833333333333,0.277980597236375
5033.58375,0.926416666666667,0.279822780179041
5131.4990625,0.2,0.294694946981695
5131.4990625,0.231583333333333,0.29474504269801
5131.4990625,0.263166666666667,0.294136464940747
5131.4990625,0.29475,0.293466711318785
5131.4990625,0.326333333333333,0.292469440705867
5131.4990625,0.357916666666667,0.291187202170133
5131.4990625,0.3895,0.289669991983013
5131.4990625,0.421083333333333,0.287972851262943
5131.4990625,0.452666666666667,0.286153225848785
5131.4990625,0.48425,0.284268379566276
5131.4990625,0.515833333333333,0.282373262645114
5131.4990625,0.547416666666667,0.280518816606213
5131.4990625,0.579,0.278738253581793
5131.4990625,0.610583333333333,0.276920473267161
5131.4990625,0.642166666666667,0.275459348208127
5131.4990625,0.67375,0.2741899203826
5131.4990625,0.705333333333333,0.273136906049743
5131.4990625,0.736916666666667,0.272322308288569
5131.4990625,0.7685,0.271766904711994
5131.4990625,0.800083333333333,0.271492005592944
5131.4990625,0.831666666666667,0.271521508809653
5131.4990625,0.86325,0.271884407243995
5131.4990625,0.894833333333333,0.272617957910992
5131.4990625,0.926416666666667,0.273772123281138
5229.414375,0.2,0.26977500710182
5229.414375,0.231583333333333,0.27177615498318
5229.414375,0.263166666666667,0.273205926511133
5229.414375,0.29475,0.274628418827809
5229.414375,0.326333333333333,0.275725558802325
5229.414375,0.357916666666667,0.276488331869128
5229.414375,0.3895,0.276917029065953
5229.414375,0.421083333333333,0.277021796206929
5229.414375,0.452666666666667,0.276822527427526
5229.414375,0.48425,0.276348045580629
5229.414375,0.515833333333333,0.275634600113478
5229.414375,0.547416666666667,0.274723969900652
5229.414375,0.579,0.273645284878289
5229.414375,0.610583333333333,0.272251801063129
5229.414375,0.642166666666667,0.271030452438567
5229.414375,0.67375,0.269797421335696
5229.414375,0.705333333333333,0.268593152836899
5229.414375,0.736916666666667,0.267454842579265
5229.414375,0.7685,0.266416549590604
5229.414375,0.800083333333333,0.265509739626301
5229.414375,0.831666666666667,0.264764255749518
5229.414375,0.86325,0.26420967449644
5229.414375,0.894833333333333,0.263877178591458
5229.414375,0.926416666666667,0.263801826800659
5327.3296875,0.2,0.248685718949943
5327.3296875,0.231583333333333,0.251473961270353
5327.3296875,0.263166666666667,0.253821790294494
5327.3296875,0.29475,0.256268385350609
5327.3296875,0.326333333333333,0.258486173688784
5327.3296875,0.357916666666667,0.260441599052157
5327.3296875,0.3895,0.26210458489684
5327.3296875,0.421083333333333,0.263450495537425
5327.3296875,0.452666666666667,0.264461960063336
5327.3296875,0.48425,0.26513031647457
5327.3296875,0.515833333333333,0.265456406589138
5327.3296875,0.547416666666667,0.265450696830363
5327.3296875,0.579,0.265114049432953
5327.3296875,0.610583333333333,0.264246842320535
5327.3296875,0.642166666666667,0.263382307092529
5327.3296875,0.67375,0.262307538329078
5327.3296875,0.705333333333333,0.261061026364185
5327.3296875,0.736916666666667,0.259681074184822
5327.3296875,0.7685,0.258204305188347
5327.3296875,0.800083333333333,0.256664562037238
5327.3296875,0.831666666666667,0.255092188314015
5327.3296875,0.86325,0.253513710011367
5327.3296875,0.894833333333333,0.251951870711273
5327.3296875,0.926416666666667,0.250425843199642
5425.245,0.2,0.231490748031779
5425.245,0.231583333333333,0.234458737292287
5425.245,0.263166666666667,0.237085657052383
5425.245,0.29475,0.239884605722702
5425.245,0.326333333333333,0.242541842704591
5425.245,0.357916666666667,0.245018688980592
5425.245,0.3895,0.247274969338421
5425.245,0.421083333333333,0.249270765901841
5425.245,0.452666666666667,0.250968374549522
5425.245,0.48425,0.252334332389848
5425.245,0.515833333333333,0.253341461930975
5425.245,0.547416666666667,0.253970509179687
5425.245,0.579,0.254191192716948
5425.245,0.610583333333333,0.253754269102744
5425.245,0.642166666666667,0.253201506861367
5425.245,0.67375,0.252288187290387
5425.245,0.705333333333333,0.251036849421247
5425.245,0.736916666666667,0.249474012821236
5425.245,0.7685,0.247627963771044
5425.245,0.800083333333333,0.245526583893482
5425.245,0.831666666666667,0.243195377259122
5425.245,0.86325,0.240655698652539
5425.245,0.894833333333333,0.23792322465392
5425.245,0.926416666666667,0.235006684834663
5523.1603125,0.2,0.217804608685945
5523.1603125,0.231583333333333,0.220658194773063
5523.1603125,0.263166666666667,0.223236478125583
5523.1603125,0.29475,0.226020215073288
5523.1603125,0.326333333333333,0.228718190513481
5523.1603125,0.357916666666667,0.231294030420981
5523.1603125,0.3895,0.233707390540271
5523.1603125,0.421083333333333,0.235915001609979
5523.1603125,0.452666666666667,0.237872076952964
5523.1603125,0.48425,0.239534068773511
5523.1603125,0.515833333333333,0.240858673426563
5523.1603125,0.547416666666667,0.241807866256852
5523.1603125,0.579,0.242329308057942
5523.1603125,0.610583333333333,0.242141352951927
5523.1603125,0.642166666666667,0.241770636609622
5523.1603125,0.67375,0.24094809442361
5523.1603125,0.705333333333333,0.239675361985062
5523.1603125,0.736916666666667,0.237960702081824
5523.1603125,0.7685,0.235817151428182
5523.1603125,0.800083333333333,0.233260326925288
5523.1603125,0.831666666666667,0.230306028477193
5523.1603125,0.86325,0.226967808834355
5523.1603125,0.894833333333333,0.223254580830237
5523.1603125,0.926416666666667,0.219168275997604
5621.075625,0.2,0.206710125935023
5621.075625,0.231583333333333,0.209298250647491
5621.075625,0.263166666666667,0.211656875856024
5621.075625,0.29475,0.214226719349187
5621.075625,0.326333333333333,0.216742556588537
5621.075625,0.357916666666667,0.219172058033124
5621.075625,0.3895,0.221478142886233
5621.075625,0.421083333333333,0.223619371747296
5621.075625,0.452666666666667,0.225550831518178
5621.075625,0.48425,0.227225458901177
5621.075625,0.515833333333333,0.228595492851027
5621.075625,0.547416666666667,0.229614260165045
5621.075625,0.579,0.230218081386864
5621.075625,0.610583333333333,0.230113325897674
5621.075625,0.642166666666667,0.22979562820622
5621.075625,0.67375,0.228985345216941
5621.075625,0.705333333333333,0.227664874702569
5621.075625,0.736916666666667,0.225823639839495
5621.075625,0.7685,0.223457102983373
5621.075625,0.800083333333333,0.220565163711028
5621.075625,0.831666666666667,0.217150111157998
5621.075625,0.86325,0.213214268947223
5621.075625,0.894833333333333,0.208757408341413
5621.075625,0.926416666666667,0.203773821702799
5718.9909375,0.2,0.19798640409779
5718.9909375,0.231583333333333,0.200212150232258
5718.9909375,0.263166666666667,0.202246113417437
5718.9909375,0.29475,0.204482226939908
5718.9909375,0.326333333333333,0.206683155922493
5718.9909375,0.357916666666667,0.208820660493834
5718.9909375,0.3895,0.210861653649514
5718.9909375,0.421083333333333,0.212768453140565
5718.9909375,0.452666666666667,0.214499213086119
5718.9909375,0.48425,0.216008648270852
5718.9909375,0.515833333333333,0.217249106285741
5718.9909375,0.547416666666667,0.218171849966438
5718.9909375,0.579,0.218709828821878
5718.9909375,0.610583333333333,0.218574538129897
5718.9909375,0.642166666666667,0.218218738494872
5718.9909375,0.67375,0.217366218801015
5718.9909375,0.705333333333333,0.215984233729857
5718.9909375,0.736916666666667,0.214045710241235
5718.9909375,0.7685,0.21152899653729
5718.9909375,0.800083333333333,0.208417051417752
5718.9909375,0.831666666666667,0.204696077183771
5718.9909375,0.86325,0.200353618766704
5718.9909375,0.894833333333333,0.195376172454791
5718.9909375,0.926416666666667,0.189746399365202
5816.90625,0.2,0.193724601447177
5816.90625,0.231583333333333,0.195527456162855
5816.90625,0.263166666666667,0.197177333764762
5816.90625,0.29475,0.199018420210489
5816.90625,0.326333333333333,0.200840943589516
5816.90625,0.357916666666667,0.20261997483919
5816.90625,0.3895,0.204325962946235
5816.90625,0.421083333333333,0.205924817361386
5816.90625,0.452666666666667,0.207378092142655
5816.90625,0.48425,0.208643358304843
5816.90625,0.515833333333333,0.209674880222002
5816.90625,0.547416666666667,0.210424425235494
5816.90625,0.579,0.210825255561018
5816.90625,0.610583333333333,0.210602746885194
5816.90625,0.642166666666667,0.210161299594957
5816.90625,0.67375,0.209236468750666
5816.90625,0.705333333333333,0.207783751892689
5816.90625,0.736916666666667,0.205762048387649
5816.90625,0.7685,0.203133856601484
5816.90625,0.800083333333333,0.199865046077196
5816.90625,0.831666666666667,0.195924101693609
5816.90625,0.86325,0.191280779236107
5816.90625,0.894833333333333,0.18590405621701
5816.90625,0.926416666666667,0.179759362357309
5914.8215625,0.2,0.190303967282986
5914.8215625,0.231583333333333,0.191558973878659
5914.8215625,0.263166666666667,0.192717575214221
5914.8215625,0.29475,0.194061956249237
5914.8215625,0.326333333333333,0.195414474634502
5914.8215625,0.357916666666667,0.196752696864965
5914.8215625,0.3895,0.198049840132939
5914.8215625,0.421083333333333,0.199274670685147
5914.8215625,0.452666666666667,0.200391589458365
5914.8215625,0.48425,0.201360856649784
5914.8215625,0.515833333333333,0.202138871171663
5914.8215625,0.547416666666667,0.202678636229226
5914.8215625,0.579,0.202915559832814
5914.8215625,0.610583333333333,0.202597983569036
5914.8215625,0.642166666666667,0.202069181569101
5914.8215625,0.67375,0.201086401881044
5914.8215625,0.705333333333333,0.199596007659944
5914.8215625,0.736916666666667,0.197545136856648
5914.8215625,0.7685,0.194882104397509
5914.8215625,0.800083333333333,0.191556449195208
5914.8215625,0.831666666666667,0.18751855730009
5914.8215625,0.86325,0.182718694515655
5914.8215625,0.894833333333333,0.177105198465009
5914.8215625,0.926416666666667,0.170621545607226
6012.736875,0.2,0.188790861001232
6012.736875,0.231583333333333,0.189305893329235
6012.736875,0.263166666666667,0.189819983516197
6012.736875,0.29475,0.19053721497543
6012.736875,0.326333333333333,0.191315208578384
6012.736875,0.357916666666667,0.192131079344487
6012.736875,0.3895,0.192957795853739
6012.736875,0.421083333333333,0.193764086102984
6012.736875,0.452666666666667,0.194514466381923
6012.736875,0.48425,0.195169338273706
6012.736875,0.515833333333333,0.195685071401302
6012.736875,0.547416666666667,0.196014199444109
6012.736875,0.579,0.196093514498401
6012.736875,0.610583333333333,0.195698168828097
6012.736875,0.642166666666667,0.195100467609747
6012.736875,0.67375,0.194085273985989
6012.736875,0.705333333333333,0.192590831174848
6012.736875,0.736916666666667,0.190553782984809
6012.736875,0.7685,0.187909447763163
6012.736875,0.800083333333333,0.18459186165851
6012.736875,0.831666666666667,0.180533457257612
6012.736875,0.86325,0.175664170192713
6012.736875,0.894833333333333,0.169909571428235
6012.736875,0.926416666666667,0.16318750648022
6110.6521875,0.2,0.189047296438596
6110.6521875,0.231583333333333,0.188510626186914
6110.6521875,0.263166666666667,0.188150778685001
6110.6521875,0.29475,0.188063003946591
6110.6521875,0.326333333333333,0.188139349108904
6110.6521875,0.357916666666667,0.188347572174386
6110.6521875,0.3895,0.188652316316984
6110.6521875,0.421083333333333,0.189015138167969
6110.6521875,0.452666666666667,0.189394437983552
6110.6521875,0.48425,0.189745324958935
6110.6521875,0.515833333333333,0.190019596896945
6110.6521875,0.547416666666667,0.190165648718924
6110.6521875,0.579,0.190119129415016
6110.6521875,0.610583333333333,0.18968316758381
6110.6521875,0.642166666666667,0.189050420252528
6110.6521875,0.67375,0.188037424470169
6110.6521875,0.705333333333333,0.186574715592656
6110.6521875,0.736916666666667,0.184589351655537
6110.6521875,0.7685,0.182004839939261
6110.6521875,0.800083333333333,0.178740913345175
6110.6521875,0.831666666666667,0.174712967774049
6110.6521875,0.86325,0.169830871437291
6110.6521875,0.894833333333333,0.163996656487338
6110.6521875,0.926416666666667,0.15710037295107
6208.5675,0.2,0.190877181197331
6208.5675,0.231583333333333,0.188806875463514
6208.5675,0.263166666666667,0.187258741655996
6208.5675,0.29475,0.186153622109164
6208.5675,0.326333333333333,0.185402636738455
6208.5675,0.357916666666667,0.184941493425757
6208.5675,0.3895,0.184708687509457
6208.5675,0.421083333333333,0.184644534897256
6208.5675,0.452666666666667,0.184690272350061
6208.5675,0.48425,0.184787243432612
6208.5675,0.515833333333333,0.184876162874059
6208.5675,0.547416666666667,0.184896412653894
6208.5675,0.579,0.184779203401568
6208.5675,0.610583333333333,0.184354994116058
6208.5675,0.642166666666667,0.183730590542678
6208.5675,0.67375,0.182757076808891
6208.5675,0.705333333333333,0.181357689736753
6208.5675,0.736916666666667,0.17945088448987
6208.5675,0.7685,0.176949781136387
6208.5675,0.800083333333333,0.173761453498338
6208.5675,0.831666666666667,0.169785869773686
6208.5675,0.86325,0.164914123972882
6208.5675,0.894833333333333,0.15902534062712
6208.5675,0.926416666666667,0.151981067957895
6306.4828125,0.2,0.193858533661964
6306.4828125,0.231583333333333,0.189579609280333
6306.4828125,0.263166666666667,0.186487921610753
6306.4828125,0.29475,0.184183803842834
6306.4828125,0.326333333333333,0.182547638061531
6306.4828125,0.357916666666667,0.181436581899885
6306.4828125,0.3895,0.180731598468783
6306.4828125,0.421083333333333,0.18033053761944
6306.4828125,0.452666666666667,0.180143182767574
6306.4828125,0.48425,0.180087518824537
6306.4828125,0.515833333333333,0.180086843865829
6306.4828125,0.547416666666667,0.180067443973748
6306.4828125,0.579,0.179953639328894
6306.4828125,0.610583333333333,0.179602011641478
6306.4828125,0.642166666666667,0.17903142127763
6306.4828125,0.67375,0.178129642826841
6306.4828125,0.705333333333333,0.176813531464655
6306.4828125,0.736916666666667,0.174994329798151
6306.4828125,0.7685,0.172576548956896
6306.4828125,0.800083333333333,0.169456665710196
6306.4828125,0.831666666666667,0.165521412540977
6306.4828125,0.86325,0.160645210644165
6306.4828125,0.894833333333333,0.154685949786778
6306.4828125,0.926416666666667,0.14747747368297
6404.398125,0.2,0.197029878918782
6404.398125,0.231583333333333,0.189795283042117
6404.398125,0.263166666666667,0.184935508314348
6404.398125,0.29475,0.181432063651931
6404.398125,0.326333333333333,0.179033777726052
6404.398125,0.357916666666667,0.177449684585378
6404.398125,0.3895,0.176465197125857
6404.398125,0.421083333333333,0.175915127631839
6404.398125,0.452666666666667,0.175666987077381
6404.398125,0.48425,0.175610080917924
6404.398125,0.515833333333333,0.175648054851839
6404.398125,0.547416666666667,0.17569358616214
6404.398125,0.579,0.175664455573264
6404.398125,0.610583333333333,0.175442505966372
6404.398125,0.642166666666667,0.174961854855773
6404.398125,0.67375,0.17414864663739
6404.398125,0.705333333333333,0.172914943246324
6404.398125,0.736916666666667,0.171166603645048
6404.398125,0.7685,0.168801596213703
6404.398125,0.800083333333333,0.165708118056615
6404.398125,0.831666666666667,0.161762197956196
6404.398125,0.86325,0.156824235548529
6404.398125,0.894833333333333,0.15073339189211
6404.398125,0.926416666666667,0.143297733397811
6502.3134375,0.2,0.198454878558182
6502.3134375,0.231583333333333,0.187953296900976
6502.3134375,0.263166666666667,0.181595258364261
6502.3134375,0.29475,0.177290758492512
6502.3134375,0.326333333333333,0.174547521990219
6502.3134375,0.357916666666667,0.172872383354471
6502.3134375,0.3895,0.171937918975717
6502.3134375,0.421083333333333,0.171513598790274
6502.3134375,0.452666666666667,0.171428107063854
6502.3134375,0.48425,0.171547264767686
6502.3134375,0.515833333333333,0.171760381790834
6502.3134375,0.547416666666667,0.171971298720533
6502.3134375,0.579,0.172095048473451
6502.3134375,0.610583333333333,0.1720388404906
6502.3134375,0.642166666666667,0.171660224126924
6502.3134375,0.67375,0.170924528174043
6502.3134375,0.705333333333333,0.169741132377703
6502.3134375,0.736916666666667,0.168012573847286
6502.3134375,0.7685,0.16563246444565
6502.3134375,0.800083333333333,0.162483128526011
6502.3134375,0.831666666666667,0.158432612216855
6502.3134375,0.86325,0.153330297344025
6502.3134375,0.894833333333333,0.146999770390357
6502.3134375,0.926416666666667,0.139226084480987
6600.22875,0.2,0.195145154462854
6600.22875,0.231583333333333,0.182525606310882
6600.22875,0.263166666666667,0.175840834154933
6600.22875,0.29475,0.171656082560989
6600.22875,0.326333333333333,0.169278481538727
