Strike,Maturity,0
3600,0.0,0.0
3600,0.118,0.018537359250327064
3600,0.367,4.291640495411993
3600,0.597,16.981630538486794
3600,0.866,36.58287041369082
3800,0.0,0.0
3800,0.118,0.04718486360878939
3800,0.367,7.170647201322933
3800,0.597,25.245674666157846
3800,0.866,48.548952725842575
3900,0.0,0.0
3900,0.118,0.12977849140378947
4000,0.0,0.0
4000,0.118,0.19596803783710764
4000,0.367,13.339031048118876
4000,0.597,36.20265351030071
4000,0.866,63.1851182100745
4100,0.0,0.0
4100,0.118,0.38890099444012344
4100,0.367,16.016686551183685
4200,0.0,0.0
4200,0.118,0.5941452269951897
4200,0.367,20.41904360342221
4200,0.597,49.1442647150543
4200,0.866,79.64072674341297
4300,0.0,0.0
4300,0.118,1.0607826821819772
4300,0.367,24.702450586450595
4400,0.0,0.0
4400,0.118,1.7950090102104717
4400,0.367,30.787570469424043
4400,0.597,67.67221340441763
4400,0.866,102.707787950095
4500,0.0,0.0
4500,0.118,2.741511671877037
4500,0.367,38.26931398695547
4600,0.0,0.0
4600,0.118,4.141691832067812
4600,0.367,46.4117266968751
4600,0.597,89.6296835356941
4600,0.866,131.45350190976677
4700,0.0,0.0
4700,0.118,7.040278821151802
4700,0.367,58.55076761024309
4800,0.0,0.0
4800,0.118,11.20661408183645
4800,0.195,29.2771532877141
4800,0.367,71.6805029468948
4800,0.597,122.48143757018326
4800,0.866,162.3537983338056
4900,0.0,0.0
4900,0.118,16.84803431387743
4900,0.195,39.131844478919604
4900,0.367,87.67840127986683
5000,0.0,0.0
5000,0.118,26.06006051296572
5000,0.195,52.70500708583865
5000,0.367,104.95391415487542
5000,0.597,163.41091554463094
5000,0.866,208.9646848194724
5100,0.0,0.0
5100,0.118,38.21268447074624
5100,0.195,68.65584777463454
5100,0.367,125.68236354129876
5200,0.0,0.0
5200,0.118,55.97118624232097
5200,0.195,92.78330493114785
5200,0.367,151.96279010763874
5200,0.597,213.25728415203386
5200,0.866,257.820440510992
5250,0.0,0.0
5250,0.118,67.58496487745904
5300,0.0,0.0
5300,0.118,80.29148965638237
5300,0.195,118.01571221333673
5300,0.367,185.3750265334224
5300,0.597,248.75772083479262
5350,0.0,0.0
5350,0.118,95.83194857670249
5350,0.195,134.28619594970633
5350,0.367,198.15998664145545
5400,0.0,0.0
5400,0.118,111.23058579173917
5400,0.195,151.18301023913497
5400,0.367,218.06000077127828
5400,0.597,281.21125144838777
5400,0.866,324.0055431457646
5450,0.0,0.0
5450,0.118,131.4066677284257
5450,0.195,171.35696480444977
5450,0.367,237.58854568817483
5500,0.0,0.0
5500,0.118,152.70952199320243
5500,0.195,190.50420168701044
5500,0.367,255.40373446822642
5500,0.597,321.3997516771695
5500,0.866,363.8940924820933
5550,0.0,37.720000000000255
5550,0.118,174.86168679001432
5550,0.195,212.3004416492308
5550,0.367,277.0340156993292
5600,0.0,87.72000000000025
5600,0.118,201.0542093911996
5600,0.195,238.31256614220644
5600,0.367,299.74947406005117
5600,0.597,362.2174037523309
5600,0.866,401.082416934689
5650,0.0,137.72000000000025
5650,0.118,226.82803883533597
5650,0.195,264.15895614227634
5650,0.367,324.556560913849
5700,0.0,187.72000000000025
5700,0.118,258.6566773808109
5700,0.195,294.1663117043388
5700,0.367,350.8461613860777
5700,0.597,410.22883480121504
5700,0.866,445.592432079105
5750,0.0,237.72000000000025
5750,0.118,292.8043780876759
5750,0.195,322.277467916639
5750,0.367,381.11717533538973
5800,0.0,287.72000000000025
5800,0.118,329.76945411872197
5800,0.195,353.0929364760038
5800,0.367,406.67073213907025
5800,0.597,457.3645226147447
5800,0.866,493.9428854781175
5850,0.0,337.7200000000002
5850,0.118,362.16815590460897
5850,0.195,387.31486053072643
5850,0.367,432.7929820192479
5900,0.0,387.7200000000002
5900,0.118,401.5661113435786
5900,0.195,422.937317176068
5900,0.367,467.21401266809175
5900,0.597,513.9601618866892
5900,0.866,542.5672112601868
5950,0.0,437.7200000000002
5950,0.118,441.6718665420489
5950,0.195,459.1419300978333
5950,0.367,499.97724795953553
6000,0.0,487.7200000000002
6000,0.118,484.7015201019656
6000,0.195,498.48885957608456
6000,0.367,530.3795118105493
6000,0.597,571.3279932526239
6000,0.866,594.8618004577334
6050,0.0,537.7200000000003
6050,0.118,528.1204894734765
6050,0.195,538.5752554549382
6050,0.367,564.3596618060498
6100,0.0,587.7200000000003
6100,0.118,574.0585342267914
6100,0.195,577.1976037855154
6100,0.367,602.4129822231413
6100,0.597,636.3225141363142
6100,0.866,655.1434914245285
6150,0.0,637.7200000000003
6150,0.118,619.1900069653788
6150,0.367,636.2210853098809
6200,0.0,687.7200000000005
6200,0.118,665.2710866678947
6200,0.195,664.8236875972276
6200,0.367,675.2869221198089
6200,0.597,701.0255767392046
6200,0.866,718.950797122263
6250,0.0,737.7200000000005
6250,0.118,713.2961034039024
6250,0.367,716.4635042885387
6300,0.0,787.7200000000005
6300,0.118,761.1710561717174
6300,0.195,751.6843283034268
6300,0.367,757.654573152917
6300,0.597,776.5965451991782
6300,0.866,782.6072266059463
6350,0.0,837.7200000000006
6350,0.118,809.1746475482994
6400,0.0,887.7200000000006
6400,0.118,857.1584391021031
6400,0.195,846.081623214806
6400,0.367,835.6295410285347
6400,0.597,844.154538859527
6400,0.866,851.5597640964938
6450,0.0,937.720000000001
6450,0.118,907.8972519667204
6500,0.0,987.720000000001
6500,0.118,956.4021837771302
6500,0.195,938.3155512376957
6500,0.367,924.2475519029853
6500,0.597,923.3994634416026
6600,0.0,1087.720000000001
6600,0.118,1056.6834493679446
6600,0.195,1038.310455880831
6600,0.367,1013.1457281393317
6600,0.597,1012.9041063248177
6600,0.866,996.4170013664299
6700,0.0,1187.720000000001
6700,0.118,1153.461376522606
6700,0.195,1136.6656017289426
6700,0.367,1103.532265954309
6700,0.597,1090.048138530202
6800,0.0,1287.720000000001
6800,0.195,1233.2823755999416
6800,0.367,1192.0623730851955
