3600,0.118,0.0
3600,0.367,0.0
3600,0.597,21.63410579189786
3600,0.866,44.849110926192076
3800,0.118,0.0
3800,0.367,8.789679085254418
3800,0.597,10.407662230259138
3800,0.866,50.35900637682537
3900,0.118,0.0
4000,0.118,5.001898482204548
4000,0.367,17.42027511163239
4000,0.597,25.897496660977364
4000,0.866,73.79793832494252
4100,0.118,0.0
4100,0.367,79.11771304604483
4200,0.118,0.0
4200,0.367,11.372512912595932
4200,0.597,85.60424325509032
4200,0.866,128.39111778382437
4300,0.118,0.0
4300,0.367,30.779186025217733
4400,0.118,0.0
4400,0.367,26.401322911596807
4400,0.597,19.811894876541807
4400,0.866,161.55829516431464
4500,0.118,7.27322797159666
4500,0.367,69.39479425688671
4600,0.118,17.377861910073527
4600,0.367,14.925995460023664
4600,0.597,113.74996872676427
4600,0.866,155.31955463377918
4700,0.118,12.926474357607182
4700,0.367,91.57823974690054
4800,0.118,25.316005171832796
4800,0.195,16.04608365441345
4800,0.367,84.13063377400069
4800,0.597,175.70194954842705
4800,0.866,227.2877601981034
4900,0.118,24.472727782489336
4900,0.195,76.76271110608906
4900,0.367,130.00659459813264
5000,0.118,19.587417653653777
5000,0.195,48.43144698088357
5000,0.367,152.2575061168257
5000,0.597,237.4160500747823
5000,0.866,271.5536864523434
5100,0.118,40.645724002635674
5100,0.195,49.91416132487771
5100,0.367,127.29065565592792
5200,0.118,73.56024946173135
5200,0.195,58.367509201876096
5200,0.367,143.6416958109477
5200,0.597,192.50560087729735
5200,0.866,348.22415814799126
5250,0.118,64.50940462351595
5300,0.118,53.35874475538883
5300,0.195,124.23013985652129
5300,0.367,152.65988735753103
5300,0.597,262.3352697577555
5350,0.118,121.47807192118043
5350,0.195,191.2335061532949
5350,0.367,184.16479194027227
5400,0.118,135.90683242360765
5400,0.195,147.8450355259102
5400,0.367,174.87084970946825
5400,0.597,367.14952982608196
5400,0.866,380.92038753291456
5450,0.118,78.78475279734722
5450,0.195,195.70868349395246
5450,0.367,227.13540838202985
5500,0.118,195.10220651033694
5500,0.195,181.58383053511199
5500,0.367,320.8577091386296
5500,0.597,310.68746168607333
