,0
0,5.525898456573486
1,6.2640767097473145
2,6.634368419647217
3,6.855398654937744
4,6.99313497543335
5,7.077633380889893
6,7.12566614151001
7,7.145537853240967
8,7.142138481140137
9,7.11914587020874
10,7.0791335105896
11,7.022446632385254
12,6.949052810668945
13,6.8580827713012695
14,6.7475972175598145
15,6.6148905754089355
16,6.455315113067627
17,6.25750207901001
18,6.001343727111816
19,5.64233922958374
20,5.042116641998291
21,2.8044521808624268
22,7.4867048263549805
23,8.052827835083008
24,8.314370155334473
25,8.452302932739258
26,8.520830154418945
27,8.543689727783203
28,8.533455848693848
29,8.49767017364502
30,8.441329956054688
31,8.368017196655273
32,8.280474662780762
33,8.180914878845215
34,8.071203231811523
35,7.952934265136719
36,7.82745361328125
37,7.695833206176758
38,7.5588154792785645
39,7.416759014129639
40,7.269587516784668
41,7.116725921630859
42,6.95700216293335
43,6.788463115692139
44,6.608065128326416
45,6.41761589050293
46,6.216375827789307
47,5.997896671295166
48,5.754997253417969
49,5.47390079498291
50,5.148963451385498
51,4.754023551940918
52,4.261361122131348
53,3.7011189460754395
54,3.307785987854004
55,3.1777405738830566
56,3.201604127883911
57,3.266157865524292
58,3.3108010292053223
59,3.3171193599700928
60,3.288456916809082
61,3.231078624725342
62,3.1486268043518066
63,3.0417683124542236
64,2.90917706489563
65,2.746974468231201
66,2.5449490547180176
67,2.2863881587982178
68,1.9628828763961792
69,1.6188435554504395
70,1.5621925592422485
71,1.9135760068893433
72,1.4135165214538574
73,1.0601147413253784
74,1.2060014009475708
75,1.256202220916748
76,1.0707448720932007
77,0.4565483033657074
78,1.7656660079956055
79,-0.027040772140026093
80,0.08484476059675217
81,-0.27503952383995056
82,1.1894441843032837
83,1.7946640253067017
84,2.109160900115967
85,2.3088767528533936
86,2.4467129707336426
87,2.5457231998443604
88,2.6180574893951416
89,2.6709096431732178
90,2.708881378173828
91,2.735086679458618
92,2.7517287731170654
93,2.760418176651001
94,2.7623636722564697
95,2.7584893703460693
96,2.7495105266571045
97,2.7359843254089355
98,2.71834397315979
99,2.6969246864318848
100,2.671978712081909
101,2.643686532974243
102,2.6121671199798584
103,2.577482223510742
104,2.539640426635742
105,2.4985969066619873
106,2.454244375228882
107,2.4064109325408936
108,2.3548552989959717
109,2.2992429733276367
110,2.239126682281494
111,2.173915147781372
112,2.1028246879577637
113,2.024806022644043
114,1.9384288787841797
115,1.841694951057434
116,1.7317146062850952
117,1.6041148900985718
118,1.4518581628799438
119,1.2625930309295654
120,1.0116474628448486
121,0.6378203630447388
122,-0.10040466487407684
123,1.8878216743469238
124,2.464545965194702
125,2.509235382080078
126,2.1996493339538574
127,0.515950620174408
128,0.7600873708724976
129,1.3658287525177002
130,1.6918199062347412
