Strike,Maturity,0
1700.0,0.24600000000000002,0.06230953818831819
2300.0,0.419,15.944648073256019
2350.0,0.09300000000000001,2.018624109682165
2350.0,0.11199999999999999,2.7946449534536812
2400.0,0.419,21.02257458515637
2550.0,0.342,30.499258054525257
2600.0,0.09300000000000001,6.53754482150421
2600.0,0.17,16.274893302068566
2650.0,0.342,41.91062590493217
2660.0,0.24600000000000002,30.0954252404645
2675.0,0.11199999999999999,10.917062718460766
2700.0,0.09300000000000001,8.696697884514908
2700.0,0.09300000000000001,8.696697884514908
2700.0,0.24600000000000002,33.46379483957245
2715.0,0.11199999999999999,12.057778776400916
2725.0,0.036000000000000004,2.1192442749087803
2740.0,0.016,0.5691188705494956
2745.0,0.09300000000000001,9.668316762869734
2750.0,0.011000000000000001,0.2196909581151477
2750.0,0.016,0.5851517114146451
2750.0,0.036000000000000004,2.259910343830925
2750.0,0.17,24.033468855129918
2750.0,0.591,81.21019204899811
2750.0,1.588,218.5357284018336
2755.0,0.09300000000000001,9.8842320691708
2755.0,0.17,24.292088040231956
2760.0,0.011000000000000001,0.2259763462961112
2760.0,0.016,0.6011845522797947
2765.0,0.09300000000000001,10.100147375471876
2770.0,0.09300000000000001,10.208105028622413
2775.0,0.016,0.6252338135775187
2775.0,0.07400000000000001,7.33245496647018
2775.0,1.588,227.91266152404242
2790.0,0.11199999999999999,14.196621385038698
2795.0,0.005,-0.11094163436329339
2800.0,0.005,-0.11233920442777591
2800.0,0.011000000000000001,0.25111789901996556
2800.0,0.036000000000000004,2.5412424816752135
2800.0,0.591,88.25988716366115
2805.0,0.036000000000000004,2.569375695459643
2805.0,0.09300000000000001,10.963808600676156
2810.0,0.005,-0.11513434455674097
2810.0,0.011000000000000001,0.2574032872009293
2810.0,0.055,5.031441819105426
2815.0,0.03,1.9981846231954576
2820.0,0.005,-0.11792948468570601
2820.0,0.016,0.6973815974706913
2820.0,0.11199999999999999,15.05215842849382
2820.0,0.203,34.821128043591514
2825.0,0.011000000000000001,0.2668313694723747
2825.0,0.07400000000000001,8.11616039840347
2825.0,2.585,363.0901328595951
2830.0,0.11199999999999999,15.337337442978857
2835.0,0.011000000000000001,0.27311675765333837
2835.0,0.17,28.429995001864643
2840.0,0.005,-0.12351976494363613
2840.0,0.011000000000000001,0.2762594517438201
2840.0,0.036000000000000004,2.766308191950647
2840.0,0.07400000000000001,8.351272027983446
2840.0,0.131,19.862184103718068
2845.0,0.005,-0.12491733500811862
2845.0,0.036000000000000004,2.794441405735076
2845.0,0.11199999999999999,15.7651059647064
2850.0,0.005,-0.12631490507260115
2850.0,0.011000000000000001,0.2825448399247838
2850.0,0.036000000000000004,2.822574619519503
2850.0,0.203,36.798550296604986
2850.0,0.419,76.44331526405014
2850.0,0.841,116.19228084815607
2855.0,0.005,-0.12771247513708367
2865.0,0.036000000000000004,8.302091787815032
2865.0,0.07400000000000001,14.01283239466316
2870.0,0.07400000000000001,18.90812035167118
2870.0,0.11199999999999999,26.256087512148408
2870.0,0.24600000000000002,56.34390761892385
2875.0,0.011000000000000001,15.717405689001566
2875.0,0.419,90.63019733253768
2880.0,0.005,20.309610821675957
2880.0,0.036000000000000004,23.181146439065333
2880.0,0.11199999999999999,35.880363003452565
2885.0,0.011000000000000001,25.690819311587553
2885.0,0.036000000000000004,28.14083132281542
2885.0,0.07400000000000001,33.59398422269519
2885.0,0.131,44.8573862864442
2890.0,0.005,30.294266168667487
2890.0,0.011000000000000001,30.677526122880547
2890.0,0.016,31.112034506966125
2890.0,0.07400000000000001,38.489272179703185
2895.0,0.005,35.28659384216325
2895.0,0.011000000000000001,35.66423293417354
2900.0,0.005,40.27892151565902
2900.0,0.011000000000000001,40.65093974546653
2900.0,0.036000000000000004,43.0198859740657
2900.0,0.591,128.83122827960582
2900.0,2.585,397.373219705793
2905.0,0.005,45.27124918915479
2905.0,0.055,50.39765247792792
2910.0,0.036000000000000004,52.93925574156594
2910.0,0.11199999999999999,64.75318947736498
2915.0,0.005,55.255904536146325
2915.0,0.055,60.26217687809385
2920.0,0.011000000000000001,60.5977669906385
2920.0,0.016,60.99514092923953
2920.0,0.036000000000000004,62.85862550906611
2920.0,0.055,65.19443907817683
2925.0,0.016,65.9756586662851
2925.0,0.03,67.21926860015132
2925.0,0.11199999999999999,79.18960271432127
