Strike,Maturity,Price,LocalVolatility,ImpliedVol
2200.0,0.419,9.953060150146484,0.2841208577156067,0.25813335026759887
2325.0,0.112,1.6571427583694458,0.49093303084373474,0.2971197958278936
2400.0,0.093,1.6647452116012573,0.6159528493881226,0.281211404298665
2510.0,0.17,9.439888000488281,0.2554693818092346,0.2301272740849526
2525.0,0.036000000000000004,-1.0776158571243286,0.9611506462097168,1e-09
2525.0,0.342,25.315887451171875,0.2656296193599701,0.20907148142214282
2550.0,0.112,6.516021728515625,0.3571670949459076,0.235106697511219
2550.0,0.151,9.800963401794434,0.2477177083492279,0.22362835111998722
2580.0,0.17,13.610448837280273,0.26909130811691284,0.21316572539217304
2590.0,0.17,14.390226364135742,0.2702380418777466,0.21090166733411025
2625.0,0.093,7.458573818206787,0.24564316868782043,0.211653281818144
2625.0,0.112,9.784806251525879,0.23396022617816925,0.20958220898028226
2625.0,0.342,37.399452209472656,0.20778170228004456,0.19109856464286729
2650.0,0.17,20.22811508178711,0.22013679146766663,0.19752077692613026
2650.0,1.588,147.10450744628906,0.14441172778606415,0.18040137264519637
2675.0,0.044,3.3456430435180664,0.31201234459877014,0.21003112680627964
2685.0,0.027000000000000003,1.4035269021987915,0.4139330983161926,0.21520874254638328
2700.0,0.591,76.74638366699219,0.20987050235271454,0.17238326928184017
2725.0,0.131,24.4014949798584,0.22802676260471344,0.18432172422453025
2750.0,0.093,20.385831832885742,0.22622880339622498,0.17708931811899015
2760.0,0.036000000000000004,7.119928359985352,0.1877385526895523,0.17949701366953041
2770.0,0.011,2.352421522140503,0.1888480931520462,0.22003206244262397
2770.0,0.016,3.4031717777252197,0.184010311961174,0.20058969989186154
2780.0,0.005,1.8220257759094238,0.1801651418209076,0.28057690758723774
2780.0,0.011,3.127960443496704,0.17602692544460297,0.2168989500205498
2785.0,0.07400000000000001,22.14449691772461,0.23123201727867126,0.16837306504700875
2785.0,0.093,27.353660583496094,0.24030545353889465,0.16792837247805037
2790.0,0.011,4.095885753631592,0.16703256964683533,0.213260763339349
2790.0,0.044,13.780981063842773,0.19975367188453674,0.16772219696854254
2795.0,0.016,6.023316860198975,0.16725000739097595,0.19109261492064328
2795.0,0.055,18.380870819091797,0.21425482630729675,0.16550930421582466
2800.0,0.246,61.003543853759766,0.16582925617694855,0.16078620747828623
2800.0,1.09,151.64263916015625,0.18484939634799957,0.16159056049942416
2805.0,0.011,6.0040602684021,0.15807627141475677,0.2070617518242216
2805.0,0.027000000000000003,11.039740562438965,0.17859965562820435,0.16971653940862333
2810.0,0.03,13.036623001098633,0.18191257119178772,0.16561436883370056
2810.0,0.093,33.26939010620117,0.20323987305164337,0.15998932404541938
2810.0,0.203,56.4156608581543,0.1725083887577057,0.15931724767984246
2815.0,0.005,5.793827056884766,0.14485275745391846,0.2680008054187055
2815.0,0.011,7.646664619445801,0.1530095785856247,0.20241651800752158
2815.0,0.055,22.959962844848633,0.20096251368522644,0.15871246141885484
2820.0,0.036000000000000004,17.43790054321289,0.18328070640563965,0.15910006029375823
2825.0,0.005,7.642556190490723,0.13743454217910767,0.26177430257084777
2825.0,0.036000000000000004,18.68769073486328,0.17802481353282928,0.15704249991628
2825.0,0.17,55.00629806518555,0.1881299614906311,0.15667033374903203
2830.0,0.005,8.728172302246094,0.13331221044063568,0.25833149818354284
2830.0,0.011,10.790348052978516,0.14266349375247955,0.1945508076616146
2830.0,0.036000000000000004,20.010520935058594,0.17180407047271729,0.15490828121973604
2830.0,0.07400000000000001,33.26786804199219,0.18139316141605377,0.15317507618585555
2835.0,0.005,9.93539047241211,0.12881354987621307,0.25468985373154285
