Strike,Maturity,Price,LocalVolatility,ImpliedVol
1150.0,2.585,6.713151736368111,0.30804500844595295,0.28667616472200264
1200.0,0.285,0.09685843499129132,,0.5110994717406997
1225.0,1.588,3.5910947207512613,0.3565493883093561,0.3105153435849644
1250.0,0.342,0.10697493030619709,,0.44953877025105177
1275.0,1.588,4.3216798247768615,0.3515072816167073,0.30505741079362203
1325.0,0.621,1.0124872968823535,,0.3857835769843098
1325.0,1.588,5.166144504994449,0.34653680289150146,0.2997160968218332
1375.0,0.621,1.5019530459822512,,0.3857864740306508
1400.0,0.342,0.4469367153101693,,0.4438934507069122
1400.0,0.841,2.1236200923353863,,0.3386627396836672
1400.0,1.09,3.848548832821372,0.4147508019328876,0.32298409651756466
1400.0,1.588,6.674996992090968,0.3391942344195686,0.2919013584717613
1400.0,2.585,14.939884234666422,0.29193677378455085,0.2657338639786852
1425.0,0.591,1.3125046660263955,8.520110887883238,0.37101588370766625
1450.0,0.841,2.576567227753678,,0.3317700239896284
1450.0,1.588,7.863117801657907,0.3343616346883736,0.2868102243751359
1450.0,2.585,17.239917875284576,0.2887836981773317,0.2618219425100765
1475.0,0.246,0.24597254006706004,1.255656126435904,0.4601874119947427
1475.0,0.591,1.581492759008846,8.371571547470424,0.36212565973550265
1500.0,0.17,0.03643224906278664,2.159535346564449,0.4634803381637554
1500.0,0.246,0.3122279507883121,1.2280642969386837,0.45925192856787905
1500.0,2.585,19.800599761773924,0.28564369851653876,0.2579863256790857
1525.0,0.17,0.04861049496345793,2.0988730816731,0.46172199467612063
1525.0,0.246,0.3936882129212105,1.201161817884561,0.45834435212054786
1525.0,0.591,1.894629659874468,8.225526794748367,0.35332021882230025
1525.0,2.585,21.184839579170244,0.28407746630738834,0.2560953707111284
1550.0,0.093,0.0016131170681060736,9.719756759740774,0.49281269040988696
1550.0,0.246,0.49319428709233915,1.1749181032285219,0.4574635069195899
1550.0,2.585,22.641731235153202,0.282513182421505,0.25422144061330654
1575.0,0.17,0.08492332166690231,1.9827630048251526,0.4584045491965249
1575.0,0.342,1.7813773707716258,,0.4385420256294728
1575.0,0.841,4.075140881880117,,0.3149459531339158
1575.0,2.585,24.173878807272544,0.2809504204759665,0.2523639123858957
1600.0,1.588,12.47895052020283,0.320075097010619,0.27202303873107364
1600.0,2.585,25.783938301356983,0.2793887827204829,0.2505221889501209
1625.0,0.342,2.5214759021171353,,0.4372070830621914
1625.0,1.588,13.425080599037031,0.31771503819949626,0.26962062308684565
1650.0,0.074,0.008297967203854728,,0.5461513288615909
1650.0,2.585,29.248677661551653,0.27626733490340255,0.2468838881096787
1675.0,0.37,1.3043039403685555,25.591960955934187,0.3673622302028987
1675.0,0.841,5.749979897017681,,0.30183061255376353
1675.0,2.585,31.108930516906923,0.27470677032639607,0.2450862321075564
1700.0,0.131,0.08092419439550524,,0.4572522278704692
1700.0,0.591,3.4249818056251016,7.7309828171968,0.3229738666648597
1700.0,1.588,16.616276876832913,0.3106533646113394,0.2625049191509109
1725.0,0.246,2.023652389973112,1.0073551499261482,0.45195926124934094
1725.0,1.588,17.80670319130172,0.3083028375202489,0.2601612716262169
