Strike,Maturity,Price,stdPrice
1000.0,0.37,0.018878472299504956,1.9057259425251982
1100.0,0.342,0.020633413690475583,2.0828820854230368
1100.0,0.37,0.02878416121890796,2.9056759412751387
1200.0,0.342,0.03053910260987858,3.082832084172976
1200.0,2.585,9.555681445011777,67.98264726441761
1225.0,0.342,0.03439043919185579,3.335694455514268
1250.0,1.588,5.9103624490439595,52.520640012419186
1275.0,0.342,0.04575161345161012,3.8883551756597248
1275.0,0.621,0.9784742566760932,18.12801499421836
1275.0,1.588,6.402640062076037,55.4155254226032
1300.0,0.342,0.054646318804121345,4.199659790232349
1300.0,0.419,0.16943017339348276,6.829563098468348
1300.0,0.621,1.0880225907972678,19.5160962574984
1300.0,1.588,6.918797197992007,58.3825137182362
1300.0,2.585,13.023047487920964,83.13711942859238
1325.0,0.342,0.06473977353367243,4.543633307708851
1350.0,1.09,4.599612885442328,46.08610521943861
1350.0,1.588,8.05943029984708,64.53761059114696
1375.0,0.621,1.4746536077509464,23.962974934364173
1375.0,1.588,8.674229578919316,67.73112910273053
1375.0,2.585,16.1664237747737,95.49582803561977
1400.0,0.203,0.021728251433437054,2.1883157639974784
1400.0,0.285,0.05129371858843462,3.4929792712713685
1400.0,0.342,0.11383891585377272,5.809021436226471
1400.0,0.621,1.6223107859542505,25.542310763370672
1400.0,1.09,5.443922953332233,51.274446139914254
1400.0,1.588,9.315507634369299,71.0010496524402
1425.0,0.24600000000000002,0.043021233948374774,3.0987908701838616
1425.0,0.342,0.1397845257661058,6.334053013123038
1425.0,0.871,3.906825924191825,43.38184086989558
1425.0,2.585,18.551897809198106,104.21969539938065
1450.0,0.6679999999999999,2.296041137404209,31.177267516782653
1450.0,0.841,3.9058078117523407,43.67638823246607
1450.0,1.09,6.40542766996388,56.7774224435004
1450.0,2.585,19.833134504155133,108.7294474624698
1475.0,0.419,0.5111990168472595,12.622245205187966
1475.0,0.621,2.147634038210956,30.599480158576075
1475.0,0.871,4.635785852835564,48.07093519662332
1475.0,1.588,11.512122447881067,81.27075061532575
1500.0,0.17,0.006588074611169309,0.661945509039651
1500.0,0.203,0.03257269018289966,3.1895901365032526
1500.0,0.419,0.5902065399714237,13.676638290749288
