Strike,Maturity,Price,LocalVolatility,ImpliedVol
1100.0,0.37,0.2838959464341233,0.28498756885528564,0.5382367423908663
1200.0,2.585,6.571864564524624,0.6170535683631897,0.2735257329197965
1225.0,0.342,0.3277949417289481,0.26026609539985657,0.5063622340965537
1225.0,1.588,4.090722587911351,0.5255962014198303,0.31630248109514997
1250.0,1.588,4.4032700527801545,0.5190112590789795,0.31272247284219024
1275.0,0.621,1.138513191394642,0.3417007327079773,0.409053208228813
1300.0,0.24600000000000002,0.21386371049753317,0.21264615654945374,0.5357945003380189
1300.0,1.588,5.111132555243678,0.5069184899330139,0.30592706482775317
1325.0,0.621,1.331398517160478,0.33377987146377563,0.3980497042651948
1350.0,0.342,0.47653480641364254,0.2441047579050064,0.467984101777216
1350.0,1.588,5.940412611742417,0.49627575278282166,0.2995495798199738
1375.0,2.585,11.022226875924858,0.5738930702209473,0.25638796090783483
1400.0,0.342,0.5603250046442945,0.2381860613822937,0.4540727144797859
1400.0,0.841,2.8094063587840914,0.373583048582077,0.35139636089179155
1425.0,0.591,1.7001686382473586,0.3116183578968048,0.3827878616820569
1425.0,1.09,4.498533253842176,0.4153721332550049,0.32307423417075076
1425.0,2.585,12.788611744962807,0.5666322708129883,0.2522714227096284
1450.0,0.591,1.8435441697544128,0.3083595931529999,0.3778063567041193
1450.0,1.09,4.8570758221651715,0.4115123450756073,0.3194957601094736
1475.0,0.24600000000000002,0.3700531124992352,0.19394780695438385,0.4781131054621875
1475.0,0.591,1.9989430809316566,0.3051775097846985,0.3729102420400408
1475.0,1.09,5.242814326256003,0.40781310200691223,0.31598451682995865
1500.0,0.24600000000000002,0.4023037508380405,0.1915009319782257,0.4705703771308473
1500.0,1.588,9.308775037551207,0.4719093143939972,0.2823108967586369
1500.0,2.585,15.945277760762295,0.5590892434120178,0.24657093837484934
1550.0,0.09300000000000001,0.06287551726760743,0.12048716843128204,0.6195689865822609
1550.0,0.17,0.2186433492954185,0.15535157918930054,0.5090031538962263
1575.0,0.09300000000000001,0.06721927888943591,0.11840900033712387,0.6073223787340707
1575.0,0.17,0.2374719149988196,0.15312957763671875,0.5002747659034521
1575.0,0.841,4.843325908995148,0.3493983745574951,0.3233254054899521
1575.0,1.588,11.596213547607078,0.46297508478164673,0.2744818312528083
1575.0,2.585,19.7932443761851,0.5548507571220398,0.24133648958517195
1600.0,0.342,1.0952516606536502,0.21683304011821747,0.40338534005991
1600.0,1.588,12.46434076578447,0.46034204959869385,0.27196138952392196
1625.0,0.17,0.28086709117111486,0.14867626130580902,0.4832152157103065
