Strike,Maturity,Price,stdPrice
1700.0,0.246,0.03060354837266521,1.7231850001500735
2300.0,0.419,12.940871618420173,60.62874403607853
2350.0,0.093,2.558372257613584,28.250005337783566
2350.0,0.112,3.279195741350997,33.04456247028194
2400.0,0.419,20.00586390223883,81.11014358986837
2550.0,0.342,28.676475880087725,103.5774402895022
2600.0,0.093,6.976569351674493,54.59574323354869
2600.0,0.17,15.123013219230831,77.58151531537057
2650.0,0.342,42.218781560236934,128.36432718369926
2660.0,0.246,32.399162162970676,110.48655312435965
2675.0,0.112,13.564515953865778,73.11080726672789
2700.0,0.093,12.47477297075469,69.29623109382506
2700.0,0.093,12.284305428694832,67.72342358569978
2700.0,0.246,39.645980534527475,120.66395044015157
2715.0,0.112,17.86962812903362,79.15803281106301
2725.0,0.036000000000000004,2.8011444035177178,29.519916737537823
2740.0,0.016,0.448588519216572,8.915464602268422
2745.0,0.093,17.807687465793936,75.20346734281628
2750.0,0.011,0.10003612201054746,3.112049517356433
2750.0,0.016,0.6112528441054081,10.77972226134273
2750.0,0.036000000000000004,3.9291669534647267,31.771634318593467
2750.0,0.17,36.47913522145592,111.70571846671075
2750.0,0.591,91.00117844512394,213.40234098467278
2750.0,1.588,206.15892851550728,361.1852782688714
2755.0,0.093,19.519874226894494,77.64890498870604
2755.0,0.17,37.18297129040997,112.59697367383552
2760.0,0.011,0.17830898942713755,3.6687255058441144
2760.0,0.016,0.6789685189559873,9.61899365143471
2765.0,0.093,21.271146414192916,79.68423049421686
2770.0,0.093,22.150584772697844,80.63092704021278
2775.0,0.016,1.0262872237702407,10.765892855997325
2775.0,0.07400000000000001,17.96102922432464,70.34145195516007
2775.0,1.588,215.7495722406135,370.07392857480977
2790.0,0.112,31.55589819486095,96.44330837030097
2795.0,0.005,0.06262802720150261,1.160950543174105
2800.0,0.005,0.10044427732817914,1.4938302878175165
2800.0,0.011,1.0714243975407554,7.179469487436378
2800.0,0.036000000000000004,9.577381512325115,40.75214043925228
2800.0,0.591,106.46213970012856,230.42438923219834
2805.0,0.036000000000000004,10.443249081607442,41.197836997495266
