Strike,Maturity,Price,LocalVolatility,ImpliedVol
1000.0,0.37,0.007776367802268508,1.0701264789774438,0.45516079824887384
1150.0,2.585,7.446602306516276,0.3410820024946307,0.29149351682071956
1200.0,0.285,0.004250669522266368,0.8218273736485184,0.4162152771138911
1250.0,0.342,0.010415959328431063,0.8846722871563393,0.3824085375386815
1275.0,0.342,0.012809673808265115,0.873424548661124,0.3783847033789899
1275.0,1.588,4.152235732922268,0.36122104353273715,0.30328864348278806
1300.0,0.419,0.12710603702013867,0.6280593378141369,0.39364873550850477
1325.0,0.342,0.019156645754921597,0.8511694163804238,0.3704455866658477
1325.0,1.588,4.967609330460313,0.35493345845525015,0.29793954722229415
1375.0,0.24600000000000002,0.0016805099952354186,0.593208434129453,0.3615337961640131
1375.0,0.621,0.5513083403141694,0.38853867532926484,0.34536767463056517
1375.0,1.09,3.3668355824618885,0.4444609818152984,0.3241408897912951
1400.0,0.24600000000000002,0.002154443498606627,0.5860318351687129,0.35752853020583863
1400.0,0.591,0.6273361895839997,0.33226081953939635,0.34994886234105027
1400.0,1.09,3.6848132557133155,0.43990590022315096,0.3209729967877207
1400.0,1.588,6.427624424832672,0.34568457895342014,0.2901235488210825
1400.0,2.585,15.73122907782708,0.3146528843070458,0.26846774295800574
1425.0,0.24600000000000002,0.002750567118586719,0.5788956219055622,0.3535505290471936
1450.0,0.24600000000000002,0.0034975834689174035,0.5717967593451626,0.34959819757731075
1450.0,0.342,0.04937530228897624,0.7966994115456543,0.3511496549287172
1450.0,0.841,2.201830118943519,0.5015236980356321,0.3249576987483667
1450.0,1.588,7.5799716214894275,0.3396244175361071,0.2850390650046992
1450.0,2.585,18.0011193602506,0.30954471545232115,0.2641729098214764
1475.0,2.585,19.226033166499477,0.3070062557255956,0.2620585300206306
1500.0,0.17,0.003915276399098611,0.5472086602237188,0.4027766792384702
1500.0,0.841,2.6803262948263793,0.4897896281714232,0.31841403264423696
1525.0,0.17,0.0049416355601391015,0.5404621286256628,0.3980831228303214
1525.0,0.24600000000000002,0.007030178419925148,0.5506950898211822,0.3378800546489688
1525.0,0.591,1.1311546641464822,0.31850090535389014,0.3318200383068576
1525.0,1.09,5.667908246811656,0.41751671198210694,0.305502668475044
1525.0,2.585,21.86712226504187,0.3019563753518974,0.25789227153151256
1550.0,0.24600000000000002,0.008809297417427836,0.5437167477681485,0.33401546585125064
1550.0,0.591,1.266043992980551,0.3157851643440209,0.32826275703060426
1550.0,1.09,6.154305964313963,0.4131033090303386,0.3024746484582596
1550.0,2.585,23.288010256280586,0.29944337820801925,0.25583907502778824
1575.0,0.342,0.1182930157680091,0.7434457420584981,0.3324894873288878
1600.0,0.07400000000000001,0.00010858719287440248,,0.4630597897588443
1600.0,0.18899999999999997,0.0315016231943791,0.42509053332758945,0.3936328651945726
