Strike,Maturity,Price,stdPrice
1000.0,0.37,0.037780513349396756,3.627822428868786
1100.0,0.37,0.06545715340188171,4.803556757157842
1225.0,1.588,4.027820202899891,40.997745190333006
1250.0,0.342,0.12603597754000093,6.639480424508322
1250.0,1.588,4.437815411753751,43.54585113751175
1275.0,1.588,4.8784278410460065,46.184960447009274
1300.0,0.246,0.0597122576112509,4.469375176053717
1300.0,0.419,0.2711632393816601,9.94720861588206
1300.0,1.588,5.3422619701373515,48.9146848331679
1325.0,0.342,0.1761666399088998,8.17350600167904
1325.0,0.621,0.8627141407874597,17.929696482267683
1375.0,0.246,0.09699211923634098,5.638406895036815
1375.0,1.09,3.552329209081009,39.441747572024774
1375.0,2.585,13.839265250346802,84.34115463546954
1400.0,0.591,1.0775681673804822,20.54075585659869
1400.0,0.841,2.28462287281339,31.018518974822186
1400.0,1.588,7.475248653595754,60.69274077000558
1425.0,0.591,1.1962174798748515,21.89188766203724
1425.0,1.09,4.284865721857719,44.16453792296567
1425.0,2.585,16.231089401234865,92.84788376761118
1450.0,0.342,0.3100692040460686,11.209857982508302
1450.0,0.841,2.783186449435962,34.89223220423483
1450.0,2.585,17.540012156350947,97.28454006285669
1475.0,0.591,1.4600380886255717,24.75375381509123
1475.0,2.585,18.93744386951577,101.841409175836
1500.0,0.246,0.16941545255123308,8.063173831612042
1500.0,2.585,20.41941621184189,106.52311141439586
1525.0,0.246,0.18681272130960846,8.600394999869422
1550.0,0.093,0.0,0.0
1550.0,0.17,0.06999082010555754,4.529403401826715
1550.0,0.246,0.20778089053924823,9.157084316375055
1550.0,0.591,1.9609905849035965,29.490094416881952
1575.0,0.17,0.08243979632221259,4.933555140407905
1575.0,0.342,0.5730195117833591,15.283374560519215
1575.0,2.585,25.417522421598218,121.31543335266467
1600.0,0.074,0.0,0.0
1600.0,0.189,0.1300456388825299,6.785874136375086
1600.0,0.342,0.6396417356926963,16.249146133258133
1600.0,1.588,13.667975918586533,88.45792154526217
1625.0,0.841,5.207893948827614,50.91069575047435
1650.0,0.074,0.0,0.0
1650.0,0.285,0.48364588480484466,14.245215929990385
1650.0,2.585,31.2452526542148,137.22903155245663
1675.0,0.093,0.00029289751431854367,0.02935426513170157
1675.0,0.37,1.1156794518824116,21.832825400915542
1675.0,1.588,16.702276245540787,100.39893390124585
1675.0,2.585,33.408488356717946,142.77629918938138
1700.0,0.131,0.04020772607701269,3.0830112791261315
1700.0,0.246,0.4032165956983955,13.160639307062324
1725.0,0.591,3.7940831954224694,43.002049694381164
1725.0,1.588,18.964020154337064,108.80972762597376
1750.0,0.112,0.022322469994268734,2.238183674842028
1750.0,0.151,0.1185893270471352,6.076421151450096
1750.0,0.591,4.130867112427797,45.24678922265014
1750.0,1.588,20.176993096100624,113.14724341967207
1775.0,0.841,8.142422761380155,67.61725250853405
1825.0,0.112,0.04102296799589272,3.0926650524097816
1825.0,0.37,1.9333454895208508,30.40212762270399
1825.0,1.588,24.164283537287236,126.6886411953041
1850.0,0.093,0.01775356357373465,1.7792667629440924
1850.0,0.131,0.10479285578885607,5.512368209132167
1850.0,0.841,9.97899439447548,76.93922794435778
1850.0,1.588,25.663164122794935,131.37793427797502
1850.0,2.585,51.26461415655809,184.9958245544328
1875.0,0.112,0.0579557330007818,3.803347872421284
1875.0,0.17,0.3155162492497011,11.383359821382111
1875.0,0.37,2.327475066498114,33.719045379012684
1875.0,0.841,10.661142161023125,80.19303314748046
1875.0,1.588,27.24711370607818,136.16303498861677
1875.0,2.585,54.21722032882039,191.48037108438876
1900.0,0.112,0.06792870979163432,4.197598289647502
1900.0,0.285,1.3983140154144633,25.37414310043379
1900.0,0.841,11.385950158344157,83.52327751897089
1900.0,1.588,28.90035621737735,141.04949423501895
1900.0,2.585,57.27809177199995,198.06949748120044
1925.0,0.093,0.027794219308986696,2.5382607045598267
1925.0,0.841,12.13991800592491,86.93244670614759
1925.0,1.588,30.607998548192334,146.0380485478797
1960.0,0.112,0.09393725945756488,5.222294010241082
1970.0,0.093,0.04126387598339341,3.0913504951366932
1975.0,0.093,0.04276050450277193,3.1587006634850168
1975.0,0.112,0.10181430050465921,5.496421144938889
1975.0,2.585,67.09105812790402,218.45523074514503
1980.0,0.093,0.04425713302215046,3.2269687601864856
1990.0,0.093,0.0472503900609075,3.3660345920173085
2000.0,0.285,2.0279531392830332,31.3446949410864
2000.0,1.588,36.210989833854285,161.57982843330996
2000.0,2.585,70.56592615557683,225.4510883088384
2010.0,0.17,0.5648420296598772,15.67868543198813
2020.0,0.112,0.1300371788413004,6.37370110882166
2025.0,0.17,0.6020762717189233,16.228102708781904
2025.0,0.203,0.989919390101886,21.258109168288613
2025.0,2.585,74.1462596333817,232.54185890770324
2030.0,0.17,0.6147639356955081,16.414757563325903
2050.0,0.131,0.29150165998046934,10.151141377681288
2050.0,0.151,0.4666674968787841,13.831691783596415
2050.0,0.189,0.8991659349925902,20.142166915711137
2060.0,0.112,0.16205200904663897,7.2284185192799235
2070.0,0.17,0.7309977478626617,17.977693879653497
2075.0,0.203,1.2082476220256488,23.694907582288824
2075.0,0.591,10.597856889558688,80.9267707980798
2100.0,0.112,0.20311441259168753,8.175993235352367
2100.0,0.189,1.1029710517125788,22.482286377811352
2100.0,0.454,7.462953971255618,65.41368033640721
2100.0,2.585,85.55947059532822,254.35576026065726
2120.0,0.112,0.2251746010579981,8.684705009211429
2125.0,0.093,0.10708730494305067,5.6123194373219825
2125.0,0.285,3.226944129876561,40.28485677927408
2125.0,1.588,47.50652276575992,189.42575604842517
2125.0,2.585,89.58058595045922,261.8029948034918
2130.0,0.093,0.11008056198180773,5.70839398769241
2130.0,0.112,0.23714217320702113,8.94730312111095
2140.0,0.093,0.1160670760593218,5.903471251991011
2150.0,0.093,0.12337268414849645,6.1029801856175085
2150.0,0.112,0.2659228546919334,9.492636258235477
2150.0,0.151,0.7159629711465474,17.539891250849177
2150.0,0.285,3.553209392070997,42.3222372449116
2150.0,0.841,20.833046193229727,121.14888614929073
2160.0,0.093,0.13161596593360297,6.308561923477991
2160.0,0.112,0.28088231987821216,9.776747262970243
2165.0,0.112,0.28836205247135155,9.921413218408496
2170.0,0.093,0.14059573704987413,6.521023486189546
2175.0,0.093,0.1450856226080097,6.629787586339047
2175.0,0.112,0.3036136728583694,10.215629645803318
2175.0,0.285,3.9112229567930594,44.45418592724646
2175.0,0.454,9.285890570064119,74.2507840137868
2175.0,0.841,22.085928688309412,125.35869862752745
2175.0,1.588,52.79057045788187,201.26007551920236
2180.0,0.093,0.14957550816614526,6.74013197738108
2185.0,0.112,0.3201907408416215,10.516714691997807
2195.0,0.093,0.16304516484055195,7.079902751460219
2200.0,0.112,0.34562183165829546,10.981735472725065
