,riskFreeIntegral,divSpreadIntegral,riskCurvespline,divSpline
7.1000000000000005,0.15999210151410914,0.13579520253715677,0.02520247593015812,0.019279785200784195
7.2,0.1625188101792014,0.1377231810572352,0.025302190711858685,0.019279785200784195
7.300000000000001,0.16505541216069597,0.1396511595773136,0.025400950886274032,0.019279785200784195
7.4,0.16760194216565022,0.14157913809739203,0.025498726627292356,0.019279785200784195
7.5,0.17015808833731758,0.14350711661747045,0.02559549067380562,0.019279785200784195
7.6000000000000005,0.17272381930442818,0.14543509513754888,0.02569121820530107,0.019279785200784195
7.7,0.17529917507234594,0.1473630736576273,0.025785886722525575,0.019279785200784195
7.800000000000001,0.17788383485009632,0.14929105217770572,0.025879475933037632,0.019279785200784195
7.9,0.18047775046696077,0.15121903069778414,0.02597196764145071,0.019279785200784195
8.0,0.1830809678345568,0.15314700921786253,0.026063345644204094,0.019279785200784195
8.1,0.18569316013233866,0.15507498773794096,0.026153595628690685,0.019279785200784195
8.200000000000001,0.1883142646864237,0.1570029662580194,0.0262427050765619,0.019279785200784195
8.3,0.19094433362867738,0.15893094477809783,0.026330663171072022,0.019279785200784195
8.4,0.19358303666046442,0.16085892329817622,0.0264174607083012,0.019279785200784195
8.5,0.19623029870064965,0.16278690181825464,0.02650309001210127,0.019279785200784195
8.6,0.19888617818005186,0.16471488033833306,0.026587544852636924,0.019279785200784195
8.700000000000001,0.20155034355268234,0.1666428588584115,0.026670820368375203,0.019279785200784195
8.8,0.20422270923722052,0.1685708373784899,0.026752912991398148,0.019279785200784195
8.9,0.20690333985655449,0.17049881589856833,0.026833820375904427,0.019279785200784195
9.0,0.20959190455737275,0.17242679441864675,0.026913541329784962,0.019279785200784195
9.1,0.21228830898791848,0.17435477293872514,0.026992075749148192,0.019279785200784195
9.200000000000001,0.21499262371260688,0.1762827514588036,0.027069424555683064,0.019279785200784195
9.3,0.21770452024790407,0.17821072997888202,0.027145589636757173,0.019279785200784195
9.4,0.22042389703544638,0.18013870849896044,0.027220573788127034,0.019279785200784195
9.5,0.2231508302221855,0.18206668701903883,0.027294380659176554,0.019279785200784195
9.600000000000001,0.22588499513416688,0.18399466553911728,0.02736701470058156,0.019279785200784195
9.700000000000001,0.2286262844154999,0.18592264405919573,0.027438481114287594,0.019279785200784195
9.8,0.23137477935764064,0.1878506225792741,0.027508785805744784,0.019279785200784195
9.9,0.234130160322328,0.18977860109935255,0.027577935338273685,0.019279785200784195
10.0,0.23689231542147027,0.1917065796194309,0.027645936889507228,0.019279785200784195
10.100000000000001,0.2396613305979587,0.19363455813950936,0.027712798209811096,0.019279785200784195
10.200000000000001,0.2424368922837681,0.1955625366595878,0.027778527582607238,0.019279785200784195
10.3,0.2452188909505836,0.1974905151796662,0.02784313378652925,0.019279785200784195
10.4,0.24800739938458716,0.19941849369974465,0.02790662605933214,0.019279785200784195
10.5,0.25080212823104253,0.20134647221982302,0.027969014063483844,0.019279785200784195
10.600000000000001,0.2536029649750636,0.20327445073990147,0.028030307853386782,0.019279785200784195
10.700000000000001,0.2564099704843387,0.20520242925997992,0.028090517844132856,0.019279785200784195
10.8,0.25922287854224474,0.20713040778005828,0.028149654781770117,0.019279785200784195
10.9,0.26204157456799454,0.20905838630013673,0.02820772971498431,0.019279785200784195
11.0,0.26486610866648985,0.21098636482021513,0.028264753968158196,0.019279785200784195
11.100000000000001,0.26769623662468023,0.21291434334029358,0.02832073911574451,0.019279785200784195
11.200000000000001,0.27053184261479307,0.214842321860372,0.028375696957906982,0.019279785200784195
11.3,0.27337296705437053,0.2167703003804504,0.0284296394973631,0.019279785200784195
11.4,0.27621938656366846,0.21869827890052884,0.028482578917392365,0.019279785200784195
11.5,0.27907098479284775,0.2206262574206072,0.028534527560958534,0.019279785200784195
11.600000000000001,0.28192779346992697,0.22255423594068566,0.028585497910894597,0.019279785200784195
11.700000000000001,0.2847896088620344,0.2244822144607641,0.02863550257110914,0.019279785200784195
11.8,0.2876563147356079,0.2264101929808425,0.028684554248778582,0.019279785200784195
11.9,0.290527935052426,0.22833817150092092,0.02873266573746669,0.019279785200784195
12.0,0.293404284539927,0.23026615002099932,0.028779849901153343,0.019279785200784195
12.100000000000001,0.29628524763966285,0.23219412854107777,0.0288261196591173,0.019279785200784195
12.200000000000001,0.29917084139918976,0.23412210706115621,0.02887148797164274,0.019279785200784195
12.3,0.30206089783258,0.23605008558123458,0.02891596782651984,0.019279785200784195
12.4,0.30495530254253256,0.23797806410131303,0.02895957222629253,0.019279785200784195
12.5,0.3078540664465869,0.23990604262139142,0.029002314176233224,0.019279785200784195
12.600000000000001,0.3107570376950874,0.24183402114146985,0.029044206673010997,0.019279785200784195
12.700000000000001,0.3136641034714348,0.2437619996615483,0.029085262694011016,0.019279785200784195
12.8,0.3165752692830992,0.2456899781816267,0.029125495187298345,0.019279785200784195
12.9,0.31949039829786324,0.24761795670170514,0.02916491706217461,0.019279785200784195
13.0,0.3224093796388591,0.2495459352217835,0.029203541180319204,0.019279785200784195
13.100000000000001,0.3253322140627729,0.25147391374186195,0.029241380347480916,0.019279785200784195
13.200000000000001,0.3282587786738529,0.2534018922619404,0.029278447305695066,0.019279785200784195
13.3,0.33118896483904653,0.25532987078201874,0.029314754726002423,0.019279785200784195
13.4,0.334122769166472,0.2572578493020972,0.02935031520165643,0.019279785200784195
13.5,0.33706008165847046,0.2591858278221756,0.029385141241777712,0.019279785200784195
13.600000000000001,0.34000079618015777,0.26111380634225406,0.02941924526545825,0.019279785200784195
13.700000000000001,0.34294490573978204,0.2630417848623325,0.029452639596273533,0.019279785200784195
13.8,0.345892312245399,0.26496976338241085,0.029485336457199196,0.019279785200784195
13.9,0.3488429122697725,0.2668977419024893,0.029517347965903884,0.019279785200784195
14.0,0.3517966957199415,0.2688257204225677,0.02954868613040451,0.019279785200784195
14.100000000000001,0.3547535754655586,0.2707536989426461,0.029579362845069457,0.019279785200784195
14.200000000000001,0.3577134509561554,0.2726816774627246,0.029609389886943283,0.019279785200784195
14.3,0.3606763094495693,0.27460965598280296,0.029638778912393637,0.019279785200784195
14.4,0.36364207388252034,0.27653763450288144,0.02966754145404471,0.019279785200784195
14.5,0.36661064671424987,0.2784656130229598,0.029695688918001006,0.019279785200784195
14.600000000000001,0.36958201296201854,0.2803935915430382,0.029723232581339132,0.019279785200784195
14.700000000000001,0.37255610478522266,0.28232157006311664,0.029750183589850376,0.019279785200784195
14.8,0.37553282775344016,0.28424954858319507,0.029776552956034208,0.019279785200784195
14.9,0.3785121650117419,0.2861775271032735,0.02980235155731481,0.019279785200784195
15.0,0.38149405714785983,0.28810550562335185,0.029827590134478,0.019279785200784195
15.100000000000001,0.38447841291358087,0.29003348414343033,0.029852279290322303,0.019279785200784195
15.200000000000001,0.3874652139129416,0.29196146266350875,0.02987642948849456,0.019279785200784195
15.3,0.39045440841711343,0.2938894411835871,0.0299000510525248,0.019279785200784195
15.4,0.39344590840648597,0.2958174197036656,0.029923154165026777,0.019279785200784195
15.5,0.3964396942408471,0.29774539822374396,0.029945748867073574,0.019279785200784195
15.600000000000001,0.39943572117833814,0.29967337674382244,0.029967845057725873,0.019279785200784195
15.700000000000001,0.40243390445186705,0.30160135526390086,0.029989452493711877,0.019279785200784195
15.8,0.40543422344210467,0.3035293337839792,0.030010580789247565,0.019279785200784195
15.9,0.40843663974477334,0.3054573123040577,0.03003123941598812,0.019279785200784195
16.0,0.41144107184948503,0.30738529082413607,0.030051437703108974,0.019279785200784195
16.1,0.41444749839383616,0.3093132693442145,0.030071184837500042,0.019279785200784195
16.2,0.4174558867072256,0.3112412478642929,0.03009048986407248,0.019279785200784195
16.3,0.4204661585229313,0.31316922638437134,0.030109361686172786,0.019279785200784195
16.400000000000002,0.4234782919448459,0.3150972049044498,0.03012780906609036,0.019279785200784195
16.5,0.42649225947584096,0.3170251834245282,0.030145840625658837,0.019279785200784195
16.6,0.42950798606488094,0.3189531619446066,0.030163464846944765,0.019279785200784195
16.7,0.43252544946712246,0.32088114046468497,0.030180690073015104,0.019279785200784195
16.8,0.43554462684048856,0.32280911898476344,0.030197524508780604,0.019279785200784195
16.900000000000002,0.4385654463087816,0.32473709750484187,0.030213976221908023,0.019279785200784195
17.0,0.44158788544111255,0.3266650760249203,0.030230053143801172,0.019279785200784195
17.1,0.44461192557180934,0.3285930545449987,0.03024576307063842,0.019279785200784195
17.2,0.4476374979476734,0.3305210330650771,0.030261113664469208,0.019279785200784195
17.3,0.45066458009416643,0.33244901158515555,0.030276112454362125,0.019279785200784195
17.400000000000002,0.45369315708109226,0.334376990105234,0.030290766837599792,0.019279785200784195
17.5,0.4567231632171165,0.33630496862531234,0.030305084080920863,0.019279785200784195
17.6,0.45975457610800374,0.3382329471453908,0.030319071321799673,0.019279785200784195
17.7,0.4627873841537425,0.3401609256654692,0.03033273556976629,0.019279785200784195
17.8,0.4658215246559617,0.34208890418554766,0.03034608370775621,0.019279785200784195
17.900000000000002,0.4688569754079541,0.3440168827056261,0.030359122493496316,0.019279785200784195
18.0,0.47189372776816624,0.34594486122570445,0.030371858560913734,0.019279785200784195
18.1,0.47493172195589445,0.3478728397457829,0.03038429842157353,0.019279785200784195
18.2,0.4779709360440524,0.3498008182658613,0.030396448466136594,0.019279785200784195
18.3,0.48101136400933486,0.3517287967859397,0.03040831496583718,0.019279785200784195
18.400000000000002,0.48405294890824496,0.3536567753060182,0.030419904073980875,0.019279785200784195
18.5,0.48709566917175207,0.35558475382609656,0.03043122182745281,0.019279785200784195
18.6,0.4901395210840985,0.357512732346175,0.030442274148243992,0.019279785200784195
18.7,0.4931844504544686,0.3594407108662534,0.03045306684498389,0.019279785200784195
18.8,0.49623043613802464,0.3613686893863318,0.030463605614486328,0.019279785200784195
18.900000000000002,0.49927747644341597,0.3632966679064103,0.030473896043298893,0.019279785200784195
19.0,0.5023255198448938,0.36522464642648866,0.030483943609259573,0.019279785200784195
19.1,0.5053745456769069,0.3671526249465671,0.030493753683057012,0.019279785200784195
19.200000000000003,0.5084245540150472,0.36908060346664556,0.0305033315297919,0.019279785200784195
19.3,0.5114754959087953,0.37100858198672393,0.030512682310540717,0.019279785200784195
19.400000000000002,0.5145273512170917,0.37293656050680235,0.03052181108391741,0.019279785200784195
19.5,0.5175801215488691,0.37486453902688077,0.030530722807633526,0.019279785200784195
19.6,0.5206337604375432,0.3767925175469592,0.030539422340054856,0.019279785200784195
19.700000000000003,0.5236882483029205,0.37872049606703767,0.030547914441754948,0.019279785200784195
19.8,0.5267435880758025,0.38064847458711604,0.03055620377706103,0.019279785200784195
19.900000000000002,0.5297997356814612,0.38257645310719446,0.030564294915595702,0.019279785200784195
20.0,0.5328566721290917,0.3845044316272728,0.030572192333809367,0.019279785200784195
20.1,0.5359144014803463,0.3864324101473513,0.03057990041650574,0.019279785200784195
20.200000000000003,0.5389728819601022,0.3883603886674297,0.030587423458357327,0.019279785200784195
20.3,0.5420320958401247,0.39028836718750815,0.030594765665410917,0.019279785200784195
20.400000000000002,0.5450920461858854,0.39221634570758657,0.030601931156583717,0.019279785200784195
20.5,0.5481526953848569,0.39414432422766493,0.030608923965146417,0.019279785200784195
20.6,0.5512140262429656,0.3960723027477434,0.030615748040195623,0.019279785200784195
20.700000000000003,0.5542760409512556,0.39800028126782183,0.030622407248112854,0.019279785200784195
20.8,0.5573387056921872,0.3999282597879002,0.030628905374011528,0.019279785200784195
20.900000000000002,0.5604020038251006,0.4018562383079787,0.030635246123169257,0.019279785200784195
21.0,0.5634659367764833,0.40378421682805704,0.030641433122446965,0.019279785200784195
21.1,0.566530474185228,0.4057121953481355,0.030647469921693843,0.019279785200784195
21.200000000000003,0.569595599977814,0.40764017386821394,0.030653359995135965,0.019279785200784195
21.3,0.5726613149151563,0.4095681523882923,0.03065910674275145,0.019279785200784195
21.400000000000002,0.5757275917810911,0.4114961309083708,0.030664713491629844,0.019279785200784195
21.5,0.5787944150780928,0.41342410942844915,0.030670183497315304,0.019279785200784195
21.6,0.5818617849905281,0.41535208794852757,0.030675519945133414,0.019279785200784195
21.700000000000003,0.5849296771608672,0.41728006646860605,0.03068072595150391,0.019279785200784195
21.8,0.5879980766721645,0.4192080449886844,0.030685804565233912,0.019279785200784195
21.900000000000002,0.5910669832121643,0.42113602350876284,0.030690758768797594,0.019279785200784195
22.0,0.5941363750190556,0.42306400202884126,0.030695591479596926,0.019279785200784195
22.1,0.5972062377573323,0.4249919805489197,0.030700305551207036,0.019279785200784195
22.200000000000003,0.6002765706897364,0.42691995906899816,0.030704903774604345,0.019279785200784195
22.3,0.6033473544089715,0.4288479375890765,0.030709388879376534,0.019279785200784195
22.400000000000002,0.6064185751585961,0.43077591610915494,0.0307137635349176,0.019279785200784195
22.5,0.6094902318404029,0.43270389462923337,0.030718030351603642,0.019279785200784195
22.6,0.6125623071805294,0.4346318731493118,0.030722191881953423,0.019279785200784195
22.700000000000003,0.6156347879964356,0.4365598516693902,0.030726250621769896,0.019279785200784195
22.8,0.618707672886128,0.43848783018946863,0.03073020901126676,0.019279785200784195
22.900000000000002,0.6217809465067295,0.44041580870954705,0.030734069436175585,0.019279785200784195
23.0,0.624854596242052,0.4423437872296254,0.030737834228837815,0.019279785200784195
23.1,0.6279286204372165,0.4442717657497039,0.030741505669278718,0.019279785200784195
23.200000000000003,0.6310030054951149,0.4461997442697823,0.03074508598626438,0.019279785200784195
23.3,0.6340777393563358,0.4481277227898607,0.03074857735834241,0.019279785200784195
23.400000000000002,0.6371528201583289,0.45005570130993916,0.030751981914865126,0.019279785200784195
23.5,0.6402282358804601,0.4519836798300175,0.030755301736996532,0.019279785200784195
23.6,0.6433039750088196,0.453911658350096,0.03075853885870214,0.019279785200784195
23.700000000000003,0.6463800355132443,0.4558396368701744,0.030761695267722947,0.019279785200784195
23.8,0.6494564067949737,0.4577676153902528,0.030764772906532407,0.019279785200784195
23.900000000000002,0.6525330778729137,0.45969559391033127,0.030767773673277474,0.019279785200784195
24.0,0.6556100465846785,0.46162357243040963,0.030770699422703003,0.019279785200784195
24.1,0.6586873036123313,0.46355155095048806,0.030773551967061157,0.019279785200784195
24.200000000000003,0.6617648384937556,0.46547952947056653,0.03077633307700362,0.019279785200784195
24.3,0.6648426489655135,0.4674075079906449,0.030779044482459092,0.019279785200784195
24.400000000000002,0.6679207268619216,0.4693354865107234,0.03078168787349471,0.019279785200784195
24.5,0.6709990622250845,0.47126346503080174,0.03078426490116233,0.019279785200784195
24.6,0.6740776527178715,0.47319144355088016,0.030786777178329276,0.019279785200784195
24.700000000000003,0.6771564912097687,0.47511942207095864,0.030789226280494138,0.019279785200784195
24.8,0.6802355682316306,0.477047400591037,0.03079161374658778,0.019279785200784195
24.900000000000002,0.6833148813965564,0.47897537911111543,0.030793941079759246,0.019279785200784195
25.0,0.6863944245026802,0.48090335763119385,0.030796209748147653,0.019279785200784195
25.1,0.6894741885536,0.4828313361512723,0.030798421185638997,0.019279785200784195
25.200000000000003,0.6925541711334772,0.4847593146713507,0.03080057679260921,0.019279785200784195
25.3,0.6956343668722725,0.4866872931914291,0.030802677936653082,0.019279785200784195
25.400000000000002,0.6987147672299481,0.48861527171150754,0.030804725953299278,0.019279785200784195
25.5,0.7017953697797803,0.4905432502315859,0.030806722146711867,0.019279785200784195
25.6,0.7048761698956401,0.4924712287516644,0.03080866779037781,0.019279785200784195
25.700000000000003,0.7079571594772396,0.4943992072717428,0.03081056412778197,0.019279785200784195
25.8,0.7110383361025315,0.4963271857918212,0.03081241237306829,0.019279785200784195
25.900000000000002,0.714119695809543,0.49825516431189965,0.03081421371168854,0.019279785200784195
26.0,0.7172012309210127,0.5001831428319781,0.030815969301038,0.019279785200784195
26.1,0.7202829390328983,0.5021111213520565,0.030817680271078854,0.019279785200784195
26.200000000000003,0.7233648167751103,0.5040390998721349,0.030819347724950742,0.019279785200784195
26.3,0.7264468568766849,0.5059670783922133,0.030820972739570178,0.019279785200784195
26.400000000000002,0.7295290569629185,0.5078950569122918,0.030822556366216437,0.019279785200784195
26.5,0.7326114141901784,0.5098230354323702,0.03082409963110718,0.019279785200784195
26.6,0.7356939216771581,0.5117510139524486,0.030825603535961435,0.019279785200784195
26.700000000000003,0.7387765770880476,0.513678992472527,0.030827069058551607,0.019279785200784195
26.8,0.7418593780465063,0.5156069709926054,0.030828497153244157,0.019279785200784195
26.900000000000002,0.7449423180444099,0.5175349495126839,0.030829888751528974,0.019279785200784195
27.0,0.7480253947928144,0.5194629280327623,0.03083124476253858,0.019279785200784195
27.1,0.7511086063292283,0.5213909065528407,0.030832566073555553,0.019279785200784195
27.200000000000003,0.7541919465024691,0.5233188850729191,0.03083385355051051,0.019279785200784195
27.3,0.7572754130770254,0.5252468635929975,0.03083510803846904,0.019279785200784195
27.400000000000002,0.7603590044560344,0.527174842113076,0.030836330362108772,0.019279785200784195
27.5,0.7634427148293076,0.5291028206331544,0.03083752132618643,0.019279785200784195
27.6,0.7665265420200873,0.5310307991532328,0.03083868171599498,0.019279785200784195
27.700000000000003,0.7696104847536841,0.5329587776733112,0.03083981229781127,0.019279785200784195
27.8,0.7726945375452933,0.5348867561933897,0.03084091381933416,0.019279785200784195
27.900000000000002,0.7757786982811331,0.5368147347134681,0.03084198701011317,0.019279785200784195
28.0,0.7788629659695749,0.5387427132335465,0.03084303258196849,0.019279785200784195
28.1,0.7819473354359662,0.5406706917536249,0.030844051229401315,0.019279785200784195
28.200000000000003,0.7850318046327545,0.5425986702737033,0.030845043629996134,0.019279785200784195
28.3,0.7881163728162134,0.5445266487937818,0.030846010444813648,0.019279785200784195
28.400000000000002,0.7912010351070193,0.5464546273138602,0.030846952318775964,0.019279785200784195
28.5,0.7942857895262542,0.5483826058339386,0.03084786988104282,0.019279785200784195
28.6,0.7973706355465319,0.550310584354017,0.030848763745379832,0.019279785200784195
28.700000000000003,0.80045556856947,0.5522385628740955,0.030849634510519208,0.019279785200784195
28.8,0.8035405866864463,0.5541665413941739,0.030850482760511735,0.019279785200784195
28.900000000000002,0.8066256895581229,0.5560945199142523,0.03085130906507184,0.019279785200784195
29.0,0.8097108728531234,0.5580224984343307,0.030852113979914577,0.019279785200784195
29.1,0.812796134734138,0.5599504769544091,0.030852898047085665,0.019279785200784195
29.200000000000003,0.8158814750245511,0.5618784554744876,0.03085366179528372,0.019279785200784195
29.3,0.8189668896465282,0.563806433994566,0.030854405740175707,0.019279785200784195
29.400000000000002,0.8220523768345248,0.5657344125146444,0.030855130384705536,0.019279785200784195
29.5,0.8251379365520173,0.5676623910347227,0.030855836219395257,0.019279785200784195
29.6,0.8282235649617241,0.5695903695548012,0.030856523722640215,0.019279785200784195
29.700000000000003,0.8313092603698374,0.5715183480748797,0.030857193360997074,0.019279785200784195
29.8,0.8343950228597354,0.5734463265949581,0.03085784558946577,0.019279785200784195
29.900000000000002,0.8374808488221835,0.5753743051150365,0.030858480851764854,0.019279785200784195
30.0,0.8405667366346679,0.5773022836351148,0.030859099580600912,0.019279785200784195
