Strike,Maturity,Price,LocalVolatility,ImpliedVol
1000.0,0.203,0.056629031792357565,0.19507908821105957,0.6983678723620232
1000.0,0.246,0.07975162863392393,0.2424546182155609,0.6504966423860812
1100.0,0.203,0.06645150086797591,0.20169393718242645,0.6447230268846289
1100.0,0.246,0.09629698165106637,0.23717796802520752,0.6022292160042918
1200.0,0.246,0.12727194484491355,0.22148330509662628,0.5619199505073263
1225.0,1.588,4.118037546273797,0.5950343608856201,0.31658679617698193
1250.0,0.342,0.2960171232291602,0.258001446723938,0.4899799846468499
1275.0,0.342,0.32121997333239305,0.25280147790908813,0.4825037188147248
1275.0,0.621,0.9961548423298385,0.344076544046402,0.40251048027967173
1275.0,1.588,4.741447793824051,0.580796480178833,0.30923521642431284
1300.0,0.131,0.056418721020152995,0.12540552020072937,0.6587269883785188
1300.0,0.151,0.06898918915962993,0.14665178954601288,0.6230047846435495
1300.0,0.246,0.17692362150355967,0.20598597824573517,0.5267581025232125
1300.0,0.419,0.5208297351954432,0.276001513004303,0.4467585019511221
1300.0,1.588,5.095140027713001,0.5740267634391785,0.30576306005949
1325.0,0.342,0.37995334914,0.24317002296447754,0.46814686378097964
1325.0,1.588,5.478934485701515,0.5675220489501953,0.30241005584809877
1350.0,0.342,0.41394373522931094,0.23872436583042145,0.46123019274262494
1375.0,0.093,0.05034387632608284,0.059396177530288696,0.7222143982526449
1375.0,0.112,0.05690301825246891,0.1063607931137085,0.6641999320860992
1375.0,0.17,0.10836231992697032,0.15726612508296967,0.5671431755781001
1375.0,0.246,0.2305237009185066,0.19600129127502441,0.5026993859182173
1375.0,1.09,3.464179145329986,0.43821826577186584,0.32542358368986934
1400.0,0.342,0.4924853544414258,0.23050230741500854,0.4478450705864057
1400.0,0.591,1.355256629682735,0.3067416846752167,0.38108133698932717
1425.0,0.093,0.05439281584837996,0.07805522531270981,0.6925072663063943
1425.0,0.17,0.12892519159242477,0.15411128103733063,0.5486087005079716
1425.0,0.246,0.2762168400471716,0.1900824010372162,0.48748009558363753
1425.0,0.591,1.4699026902192784,0.30180904269218445,0.3759937163849089
1425.0,2.585,15.787903421551718,0.7732422947883606,0.262844882920792
1450.0,0.093,0.056843910313073565,0.0842754989862442,0.6782505152497147
1450.0,0.17,0.14085719534581198,0.15252669155597687,0.5396091611346809
1450.0,1.588,7.912075377504699,0.5389135479927063,0.2870926808100772
1450.0,2.585,16.905465606336776,0.7683702707290649,0.26074706048641233
1475.0,0.112,0.07334926977366862,0.11390413343906403,0.6151607960322926
1475.0,0.17,0.15402239012912444,0.1509394347667694,0.530767711087634
1475.0,1.09,4.700389089472637,0.41682013869285583,0.310710576154275
1500.0,0.093,0.0626899443275728,0.0928243026137352,0.6507971622373324
1500.0,0.112,0.078637389317326,0.11457071453332901,0.6035879859364837
1500.0,0.246,0.3634266109736908,0.1820545792579651,0.465613437943439
1500.0,1.588,9.162564324687587,0.5290601253509521,0.2814995413740119
1500.0,2.585,19.354434333357474,0.759157121181488,0.2567046687847106
1525.0,0.112,0.08447744671256507,0.11489097774028778,0.5922490177309434
1525.0,0.17,0.18451280334763398,0.1477469503879547,0.5135080216543934
1525.0,0.591,2.039384158983058,0.2841857075691223,0.3566115242721073
1525.0,1.09,5.477361145499707,0.4074171483516693,0.30383263908300107
1525.0,2.585,20.69119594273417,0.7547824382781982,0.2547513646489401
1550.0,0.17,0.20209351625384953,0.1461331993341446,0.5050667802916182
1550.0,0.591,2.213782572682586,0.28021398186683655,0.35197166948885955
1550.0,1.09,5.911565680518265,0.40297731757164,0.3004921990389889
1575.0,0.093,0.07418501162977198,0.09912500530481339,0.6119247016068127
1600.0,0.131,0.14211086484326874,0.12473995238542557,0.5303400907924616
1600.0,0.342,0.9977637946066693,0.20396219193935394,0.3986902713485206
1600.0,0.841,4.594427344550425,0.3348933756351471,0.3129989171399577
1600.0,2.585,25.1837893309106,0.7423948049545288,0.24911963488152786
1625.0,0.17,0.26599259786781015,0.1411515176296234,0.48038458850991594
1625.0,0.841,4.967502859692992,0.3309982717037201,0.30931259046453624
1625.0,1.588,13.14208727797326,0.5072355270385742,0.2684676962165981
1625.0,2.585,26.851520903095548,0.7384616136550903,0.2473082943037398
1650.0,0.074,0.06746143185949638,0.07902956008911133,0.6302564149579458
1650.0,0.093,0.08975537061006333,0.10047035664319992,0.5753684242750282
1650.0,0.285,0.841824875723189,0.18069086968898773,0.407314382386831
1650.0,2.585,28.60918973190155,0.7346038222312927,0.24552558297899332
1675.0,0.17,0.3197113632279658,0.13765007257461548,0.46438715936275277
1675.0,1.588,15.130030239656179,0.49930819869041443,0.26355388623238507
1675.0,2.585,30.45972269334348,0.7308093905448914,0.24376919676529027
1700.0,0.055,0.06029931028684543,0.03435872867703438,0.6875746849966896
1700.0,0.063,0.0638345906366824,0.06254855543375015,0.6452944348633075
1700.0,0.074,0.07387431591010074,0.08242152631282806,0.6021679716328252
1700.0,0.591,3.610984397603197,0.2588002681732178,0.32543516887590934
1725.0,0.112,0.15845274749585814,0.10902965813875198,0.5082050413665462
1725.0,0.17,0.3843960444408534,0.13394862413406372,0.44869768308243807
1725.0,0.246,0.8274876600121175,0.16079828143119812,0.40474506258810783
1725.0,0.37,1.7797786688295858,0.19795408844947815,0.3626958458876584
1725.0,2.585,34.45111700002332,0.7233651280403137,0.24032694217397157
1750.0,0.074,0.08191058840128695,0.0832199826836586,0.5752123603190167
